"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"376",18794.9105088493,12454.9481132867,10168.3758152788,15632.3209578881,20718.3969049253,26677.1328498326,37704.5230958538,49926.823149527,65191.6729163732
"377",17494.1878194845,10325.0512027242,9848.80956596642,12631.4662030617,18339.946697024,25720.7057421683,37064.0945221078,50362.9611137617,66191.6531097445
"378",18102.445081486,12644.080905653,12010.2201708439,14620.2325261412,20033.2127058043,28059.826755304,39036.2761605196,51688.3944358628,67931.6107352307
"379",16829.2818397693,12183.6703177063,11354.3150105511,13301.5931972041,17837.1718418568,25782.0011888579,36518.7194494978,49461.3709048411,64834.6133088439
"380",21007.2060680049,15494.3482989357,13322.6305635805,17417.2786409261,21591.9199888207,28858.6131933702,37913.7360428996,51463.0078157921,66119.8029458516
"381",16903.3722202702,13924.0503683379,13488.7564455462,16425.1035332667,21042.9740459253,28882.7819035448,39457.6741441041,52433.0175265889,67732.058361428
"382",16117.9316506543,14864.4808460332,12296.4100531591,13940.1308569025,19911.339227166,27381.3495076264,36950.3975298947,49434.489156043,64619.5228520638
"383",16655.2998026064,10409.0408954064,11682.0392520475,13537.8004728148,18228.3018980661,25807.2574318939,37016.5401359025,49386.2778933289,65278.0817761489
"384",17378.4558152768,9322.50248131898,8822.45242626949,11764.8156096667,16651.82666307,24966.1319889423,35717.2112803688,47748.4187415772,63632.6295771101
"385",16569.1107360614,12661.0932946501,11041.1716105517,15012.1476040109,20246.3571417344,27787.1524772757,38742.4776145992,51253.8528842387,66129.0943364394
"386",16638.3141543705,12239.4395211952,11834.9608888167,12887.9522556085,19325.5320572002,28051.0436887552,39449.155847302,51687.6293385809,67531.965964206
"387",20195.3561094044,13836.1629309512,13808.697988766,14901.7881105036,21179.7764132918,29207.814633713,38805.016776238,52335.0263543738,68157.7806694571
"388",21283.0281872555,10809.9659966676,12279.4051079946,15716.9142339176,20641.2599313816,27844.3152765835,39341.9318410125,52222.8673823981,66631.4462247264
"389",17045.9255870807,12845.7307048176,11084.7212359335,13733.201988858,19679.1756652157,27394.194418331,37227.4111803908,50291.9022809828,65280.9034813163
"390",17362.6674824079,13879.2602179352,12224.96941437,13425.9430362443,19809.1245058087,28160.6307832736,37922.3667902781,50262.4221252326,64958.3436831359
"391",20716.6258261757,17595.8838400119,13281.8502088555,15936.1702458469,21159.8715264847,28329.0685557644,37383.8585877322,49688.8953025099,65138.1854847212
"392",19223.6728927659,12825.7255807375,12603.0257640446,15424.6811613805,22350.0628813956,29148.5741139015,40100.9905006894,52614.4930322289,68396.8875655372
"393",20733.1276626256,14096.556171422,13466.947065155,15134.9420272372,20464.527741054,27990.2424253034,37805.0304615356,50960.6195321807,65620.2664978117
"394",26700.3189552037,19551.7520145365,19429.6299612591,17958.4327830024,23860.0232935648,29919.5021352363,39723.8055554563,53616.9456929166,68137.7023631519
"395",20527.3692160076,13091.2157772567,10941.8439693006,14317.3638183112,18686.2289845164,26280.5943880234,36498.7834208691,49495.6662276825,64734.4564613806
"396",16785.8908095547,11413.5025864803,12319.6165286004,13961.5780177922,20513.9722256341,27110.9553103042,37684.2664243607,50428.1519797498,65666.1246555117
"397",22608.4744064924,15617.6716052871,14021.8853734281,14642.6310804512,20102.3972439516,27024.9643139231,37574.5644683545,51068.1705546889,65430.7200766143
"398",16165.5248649791,12373.5900407233,10532.1858914464,12523.7182409926,17854.311293789,26708.5145933837,37884.0061428051,50237.9344135784,66634.5926415612
"399",19023.9618055556,12362.5579001207,12317.9457076272,15194.5915242971,20660.8759530016,29309.9609725401,40810.6884751569,53045.6674627357,68356.3401091668
"400",17579.4564558124,13742.3476310796,10698.5010087762,14291.6754680994,20541.3475603709,27501.5027780596,38288.1644727727,49967.0963816017,66164.9500940138
"401",19456.3286996404,14414.3403257871,12184.9651718369,15148.8465734599,19591.9644741163,28139.9395222603,39498.3995345468,50913.1232892679,66805.3243100243
"402",18094.9528320139,13934.6179126564,15527.5089230933,15398.4686052372,20965.0118197309,28183.1227035483,38766.7658482198,51446.8621690221,66171.9821852352
"403",17842.9291120318,12418.1724208341,11393.0704360098,12464.7054154985,19012.1139055996,26615.685791017,37782.054640689,51149.855680479,64967.8227076916
"404",17372.2158596217,10715.7616753139,12322.890852285,12940.0058464022,18290.0491788359,26643.4676328351,35887.4061066891,48018.8419155385,63750.9296532333
"405",17742.1232052881,11455.7064426863,11310.3878533498,12975.548728653,16362.323403594,24459.0298467816,35299.6971007825,48551.2691904882,63600.2675370314
"406",16602.4686172921,16818.491860059,11476.9167874844,13543.0594208475,19701.2245174843,26370.4811359572,37399.4232958292,49756.7983187106,64528.0372780625
"407",18603.4540820251,11665.5860930338,9217.01091544569,12493.4463756531,17770.9256455218,25230.7470539246,36906.008576249,49961.1225797487,66071.1776868794
"408",15937.1532339073,11131.256480046,11286.0309758692,12840.6839762802,18772.0512821658,26059.2711961749,36746.3685723593,49873.7638563958,65059.875945914
"409",13971.6467121696,9414.61315421951,8345.40201200363,11388.0558781984,16097.9122477932,24300.9936118563,34723.1539510669,47827.4149291478,63079.1447917852
"410",19614.4931800501,11089.8717903849,10553.3183050199,13046.3983277854,18498.2846387219,25889.8072757482,37066.1229247846,50011.352633888,64495.361845338
"411",19600.6773415544,10159.2687549456,10301.3532514289,14407.8384479836,17811.3280341946,25365.3595243674,36238.5350213033,48907.1955408023,64312.5040558613
"412",15239.086536779,12405.832569167,10203.3127716955,12859.9482163888,18837.8179471027,26055.2356078703,36838.8103572652,50495.3610965083,66570.5814750335
"413",14974.0885286213,11758.5309435249,11127.9851667304,12647.2692728677,17802.571372503,25403.8239877998,35308.5723360745,47983.644170685,64398.8092291716
"414",17147.7390748719,9905.45614354005,9239.70143842755,11377.354151646,17184.7732663328,25620.0212476848,35858.0175931373,48569.1654627677,63523.7015107715
"415",17917.2734519482,14728.0714189635,11248.4311912689,13168.2075400064,19093.8660297062,26500.4368859398,37865.9951815157,50106.6835310209,65495.566459651
"416",22078.5188162495,12916.0721150085,10995.9918147307,14110.3573257242,18372.5317761098,26443.5015488535,37012.8306010859,49925.4965082997,64968.1052300796
"417",19649.5161194634,14611.6498981867,12359.8282423978,15297.7559686175,19891.9498979734,26602.8534549278,38089.9945402087,51272.5462504073,66244.7057004283
"418",20783.4130573926,10548.1947406516,9245.08727695625,12353.6462055188,17009.6196295161,25535.5940342272,35887.7801337284,48514.5461906056,64263.8299373672
"419",13679.6707156099,9847.22403126332,9180.7813202465,11789.320972991,16669.6409957282,25605.7611669327,35676.3758986379,47730.9060686263,63569.4640186629
"420",14505.6645662812,9449.0365989067,9271.8678462973,12628.1772584894,17779.8042507595,26074.4488383734,36135.2711194572,49747.290395727,64109.2666278611
"421",15569.2095752436,10960.6173833787,9620.43110502476,12419.6293583433,18439.8169812616,26706.4162986097,37015.2269925796,49563.4561664969,65060.8014409389
"422",21265.464339934,18374.0353090614,14047.6613552685,15485.0895112863,20982.30977839,29544.4130821398,39091.7879173695,53221.264840903,68462.3650661357
"423",16162.4907129995,11349.6303125126,12502.1663073379,14152.0423484334,19081.428340541,27545.9897723832,38021.6945977036,50591.2647956288,65930.7491696317
"424",15756.0088683613,10245.8136045598,9699.90451067294,12993.9606714691,17721.9138600629,24940.2486499571,35693.2215610664,48382.0563047928,64159.6230022554
"425",17113.2672744246,10550.4766672218,9832.79837621596,12324.9937316025,18361.020056605,25664.818573786,37172.0138959345,50330.5738279516,65177.5818736255
"426",16965.1729168474,12648.3271663397,10877.4631865399,13386.9999811432,19033.8867425227,27297.1561152124,37461.1531179018,49768.5690503737,64909.2993239133
"427",16474.8867460937,11635.2584294392,9117.7527843721,12057.4961685247,17889.760924542,25943.4035779761,36187.1820340786,49534.5595336029,64861.6663270557
"428",20378.3077156811,12898.7962048165,12267.8687970517,15441.0701336605,20743.872331244,27873.0647222756,39472.8776814836,50988.096246649,66387.946510805
"429",17611.0464810252,13426.3903980648,15047.391978151,17933.3717179773,21003.4361330158,30072.3494637915,40025.7799200319,52505.8699361868,67864.1171335975
"430",25897.9165214762,14587.9951215743,13974.3767428664,15567.3032619714,21117.8648823018,29103.6106784481,39234.7822932973,52872.6296569873,67646.6798213569
"431",20173.8087124764,13003.2314463605,13481.5037961352,16030.6572476738,20211.6168291275,28451.3210780352,42615.7981188577,53253.2659280101,68218.1608290107
"432",18158.2144007774,14167.0423487876,13557.6008021446,15811.3533042231,21918.6547470681,29221.3810476923,39152.4864958185,52516.668403937,67524.5361058968
"433",16455.9577959763,13717.964202509,12213.8327183094,13443.3426756589,21221.5832456447,28176.6082065368,39016.576477701,51187.2103130918,67535.3427652986
"434",18932.0987144464,13800.3369564961,12000.8994379282,13369.2738579769,20025.7192223304,28086.4043774627,39391.7338858411,52958.7969440215,67843.8695441175
"435",16800.7644002937,11523.6431470615,10794.8234315557,14228.8646817986,19883.368424999,27116.023280198,39434.8009052505,51235.2794989782,66460.6275660245
"436",17667.0641359028,15343.0989905541,13321.5495094833,15400.6585494565,21439.0393105556,27634.4787002521,38640.2385916713,51092.3857035926,68111.8782613581
"437",18606.5691912393,14471.062652545,12672.9685304172,15568.783522673,21750.2191583621,30186.2916122142,40034.0923959078,52196.318989756,68307.2209531811
"438",20548.587830257,12880.515703385,14836.5143856799,14149.1216783124,20948.1175351305,28702.0325658548,38509.1813221899,50491.7580330614,65918.3777262651
"439",19841.4816901617,13181.0583504767,12185.1614756501,14797.1772438038,19604.4693363139,27766.9124427705,39413.7856810549,52068.4501302954,67329.989452864
"440",20680.5397626876,14702.3909937528,13751.2789030637,15306.4757749213,21914.664267452,31739.0695427086,41088.8283169706,53823.2636138117,68596.724883403
"441",15340.5403242599,12113.3839074566,11429.7534168302,12465.7974363582,19247.9485660314,26039.6216815244,37612.7878079768,50636.3844353499,65544.7762695543
"442",20075.093585016,14358.1032182411,14598.1414446645,15769.8032020286,19144.7562214454,28146.1307639071,38103.8871474311,52128.1588559942,66377.0482544529
"443",17795.9608757226,12507.0332580935,11731.4701383236,14964.2047117399,19189.7012234247,26462.5395362078,37387.4359835475,50930.6705956179,65657.8623703237
"444",17001.8957405348,12742.7517092663,12803.1510054709,13535.5759620713,19563.7247240528,27142.4636950564,37209.4649439183,51088.5630570672,65083.8913866617
"445",18747.5328534165,10911.060285842,10509.9831370246,12907.8325631787,18335.2560992641,27384.477967831,37999.261541014,50467.9833355187,65546.778946763
"446",14829.4152675331,10105.3501061868,8821.16682228506,12205.2012076372,17570.8590188424,25907.6779754949,35867.627851149,49355.4967516292,64545.889413454
"447",20110.433302853,12779.412728628,11917.4479532466,15222.3687812411,19476.8819963684,28258.723311357,38823.6412193403,52017.3512391378,66422.953362122
"448",15995.0337271893,12341.6668023874,13769.390272525,13632.3577200623,20451.3685104167,28327.407004287,38881.5185476462,51899.444415415,67268.9278811103
"449",16716.1593031074,11822.2712172731,10297.0469871345,13483.5150897286,17822.3459505801,26998.0887990955,37138.9150657193,50191.7190194543,64675.1941147043
"450",16805.2306759194,13277.183069508,13416.394375474,14420.9459777605,20143.3385897869,27264.9351480373,36618.6213987422,50500.3764659705,65393.2108979239
"451",14584.331633514,10391.7971466707,10017.429620875,15171.9593460594,17623.7715433229,25512.7154799725,35535.8919689297,49047.4259111671,64418.6290709049
"452",16477.6756856317,10714.9417278034,10512.7106695651,12871.9795278486,17651.4827378993,25292.7267580523,35477.5223795456,49265.5940834789,64590.162135868
"453",18402.7157551189,13437.5218773802,12691.7571693583,16250.2431432214,20664.6385320953,28344.6620784021,37955.6897822045,51436.4970717245,65827.378184664
"454",19717.9978166819,11104.7810219834,11011.6727250152,14109.1176148655,19222.1553617153,28404.9289393231,37658.7197081186,50497.6370949621,65107.1280528469
"455",19799.5940270752,11532.2143279813,10733.9477312586,14715.3188072862,20868.2003839916,26820.2059687559,37055.8756335209,49164.9732066341,64222.7869950466
"456",20420.0760696997,14330.609920488,16777.0902403713,16561.5908008834,21166.6880723312,28451.1033181003,37927.9714498382,50540.346430862,65904.7855856851
"457",20407.5489699383,16827.3782532817,14095.1699932063,17743.9458571003,22388.8785620093,28223.7638973552,38511.792414617,51706.9596404504,66528.3092171587
"458",19173.7982647587,13029.2313864294,12937.6353591686,15783.0116161039,21148.2083153072,28773.4845181214,39751.5821741411,52324.221583249,68179.6711653438
"459",19588.1499734565,13024.0120268164,11601.8849850246,13673.5987088957,18497.6358654513,27231.5998245045,36347.557018137,49829.049305943,64896.2538778222
"460",19280.2081706107,13422.917444504,13700.7590378854,15264.7873869889,20912.9193265397,27164.3200280677,38166.9408603802,51902.3912503041,66053.0243349218
"461",16450.0128896986,11495.4541343914,10739.9115783674,13167.3954803215,17317.8404154631,24870.5014965207,35325.1269522366,48559.0832364905,64178.6462785631
"462",20287.2148460645,12317.9505906463,11539.6546686827,13155.1770240773,18561.3432961438,27313.468519713,37639.658784964,49957.7783320916,65096.6800229884
"463",20519.5468553224,15350.5615729383,12514.4058761512,15395.7661754022,21876.5279154353,29398.0114581171,40388.9034083065,53534.7623465385,68571.2094345275
"464",19370.8418578908,13627.1820284319,14921.5017943607,15297.3031883715,21400.8230059715,29285.834337922,39100.3755461972,52192.9164985171,68697.0596771109
"465",24381.49545497,14107.3414076933,10873.5026545835,14508.2573217208,19705.401042192,28830.4517513809,39642.6124670374,51364.9749005186,66061.8670501878
"466",18113.628669871,12279.3804196318,11061.1236252407,15741.0785799791,21504.9907625497,28415.0907252861,40527.033811146,53215.638964742,68329.5590025278
"467",17397.0148927393,13036.9915290821,10699.3102226201,15673.414335501,19210.401312929,27223.1629798374,37843.5297577647,50395.7312610955,65606.4104667751
"468",24340.2172773784,12792.9572852256,13958.642210139,13938.8221954909,19577.4251660338,27665.8177652667,38326.5090140155,51225.9678639382,66138.8651235158
"469",22330.5230851408,13483.0574180484,13380.1525404626,15020.2136032247,20338.246758317,28283.1388842247,38281.8196712228,51042.5453626972,65654.9443294572
"470",15257.3231538807,16136.3262727368,12455.7685743412,13273.6049247917,19063.3179710395,26749.2643479551,36295.0818249292,49541.5568750206,64237.2957176131
"471",18463.7261886687,14859.7076338706,14194.3575900585,18233.6085515595,22515.7110951698,28454.4308463647,39489.1494778509,50657.6908859007,65799.2144239084
"472",17171.7443751233,11081.2315904976,10309.3967695117,13072.6301796505,17844.9556015013,26495.3484692943,38243.0091230539,50020.9941654561,65397.5407523362
"473",17569.6243025555,10817.4049484138,10132.9001479194,13207.7117631182,17758.4884836201,25909.6552598604,36754.4718868281,49537.5167524098,65095.2362850763
"474",18827.8219685924,15221.6828836994,13597.9647929822,15527.7703070642,21591.1980727467,28156.7667133405,39530.6502252374,52355.0625581086,67559.9407665145
"475",22215.7244694607,12106.4532422223,12901.842136382,13998.8060561583,20418.5932112789,28052.2184865461,38899.429701809,51493.4558382156,66311.4073195457
"476",17169.2087677321,9550.624659919,10425.7138808048,12958.4548118813,19367.2001867626,25148.2166954887,36533.3283923824,49411.0387504244,63900.939212827
"477",16904.0633450129,10917.6968754787,10353.4002293543,12208.9298031744,17582.8009951059,24510.0443993006,35699.1346155857,49055.0541008725,63760.2488226177
"478",17019.2439897029,10791.8829955694,10642.7405370788,12892.9530596592,18769.5390385251,26785.8975608249,36883.1211417069,50613.1482189583,65261.3801973938
"479",14911.1097358415,12068.7277770232,10608.677091752,13664.0832565253,17829.9486826173,26088.948263547,36536.6804611888,49678.9489213277,64649.2621800771
"480",21649.6425952986,13815.790180892,10847.7260519522,13791.103967546,19318.8278579813,28140.6028493548,38192.9126563454,51550.9623177804,66319.6615835156
"481",18973.4545753092,15077.0089894225,14370.952116759,15536.5933192609,20597.6209234053,29033.3028279935,39517.5955968668,51791.2415510782,67129.7416295124
"482",21188.7582481477,17293.7261377353,16378.7775391072,17719.7601125664,22791.0047969595,31100.1917338004,41888.6166721613,54365.4978631067,69812.2943313969
"483",17188.9719266306,15171.6469372737,14199.653045718,14970.3192673562,20260.18871751,28671.8611377213,39629.040604707,52418.6575111429,68280.9478333543
"484",15691.007820007,13141.5434075929,13297.4934992572,14698.67065569,21098.7220347606,29642.5376439144,40086.6299342473,51354.6915089612,66914.3842357201
"485",16562.278915173,10681.040332213,10710.1008828208,12827.9505413942,18025.1227766136,25474.6229394802,36320.9365742548,50016.6897620851,65040.8565480924
"486",18454.2376881541,11248.702104173,10659.1864754244,12636.3647366387,16963.6918199696,26458.2871677733,36281.1033940117,49264.6297682176,64758.3005882217
"487",17803.5696225185,10882.7798794703,9774.52855978064,13623.1579793954,17979.1242405436,26170.0096642315,36609.4597108104,49253.9300663571,64788.2061308181
"488",15389.4585249708,13624.3395904371,10482.2370870664,13875.9500503895,18721.3292616276,26830.5199533559,36733.4356869905,50057.8786594796,65086.214985864
"489",18196.1029051694,11459.9772970794,12264.9935706966,13620.2627793399,20280.5744911652,27547.7249672126,37290.5828384154,50394.3575921525,66412.7468984014
"490",16086.8500206146,13124.8213068628,11001.2485692262,15734.1326105467,19856.9887383903,27231.8084564373,37971.4034821457,50586.1258367305,64843.9062905457
"491",15483.5715845072,13139.2194586544,10973.1185970343,14955.0873110833,18984.4641165396,26744.7034603937,36700.1652624565,50427.3754705008,65053.6810296967
"492",15000.0427769029,10451.4872406306,9828.79623149531,14259.2937414306,19837.3765505985,26564.2094676524,37041.5857555592,49211.0427987984,63919.354794618
"493",15119.0323770518,12010.7208773825,9648.80897547121,12973.8878335036,18137.2100408052,26472.5155244344,36814.5423711383,50164.9093878659,65458.7136670748
"494",18055.7845825667,13620.5153017701,11666.0277384866,13768.3424665064,19724.3255934194,28122.393796318,38284.0459606344,49994.5456512714,65455.9866150001
"495",14728.3629054916,8927.71260151635,9706.16953415394,11085.3112099947,17392.1358674049,25413.6635195255,35219.5672996274,48715.4525805295,62938.4256937282
"496",15602.2424628736,11059.7932775198,10263.4708555311,12404.9614631254,17824.4056772987,24998.6245966071,35812.2301205,48548.3805344762,63483.9582303468
"497",15292.0048491593,8653.2943869197,8928.71673490027,13584.6016690951,17705.2739283712,26344.3392687338,36482.066347437,50231.8676656936,64206.3562747378
"498",16240.4521842458,13275.9173499056,12241.5415368725,13966.0165117694,19616.909793011,29004.2317463647,38776.9803414621,51184.8293874514,65930.596945857
"499",19161.9097464337,12785.9917587495,11821.6173133656,16221.1233396841,21003.4531218552,29571.4236266511,39374.0516457807,54155.8167914172,67682.3341724865
"500",26093.7277165899,13846.7576327399,15348.8184831851,13992.6621285734,19816.4676882531,27844.1748924764,37218.3914611799,49903.0699183506,64444.1895020469
"501",16876.6674380622,13062.5925454253,10531.0848048694,13354.3324993021,18070.2711621835,27320.2790635423,36806.3000867254,49671.9676289923,63751.92183885
"502",16644.0887450421,11537.6672202105,10410.6802833912,12106.4831128654,18614.4906698786,25619.2455348634,35578.5717571181,48085.8989517595,63221.6261739047
"503",16437.5532825425,11724.4392509428,10682.611998837,14339.6564101458,17873.7512862796,25055.8775313981,35322.1701603063,49111.4449168211,63518.0589221554
"504",17201.2054167027,10866.7088458771,10009.7001342078,14528.0738429935,18372.3467333292,26895.3755978442,36633.2181412596,49182.425823578,63928.9790856943
"505",18945.7798177004,19242.8222326493,14218.4726872721,13454.4681721101,18976.2878080918,26732.6264052512,37196.1124552882,50990.1002049853,65176.8817633437
"506",12933.6751927282,11179.5058305426,8932.96799005813,10922.1934537337,17098.1785928382,25040.5579349779,36365.7882625293,48805.8190511233,63997.7150434597
"507",16567.3106253616,9089.20148254827,12439.0214152414,12458.3653325752,17052.8375876321,26741.6671666262,35811.4423462785,49446.3831069875,65357.4857282347
"508",17825.7608428282,9964.55242854102,10539.4626611702,12211.0827331108,18709.2265605723,26713.6190451229,36169.0653842115,49121.7949309025,63964.2402902261
"509",18856.0424271845,11118.3749321727,12021.1839726348,14617.3460766379,19394.9245887064,28062.5175170349,39946.2035003949,50573.6613379815,64822.4275199642
"510",17019.264281913,10897.1175289894,10117.2355485391,11557.3297565187,17488.162294894,26132.2223303061,34650.9172340473,48021.0379363266,63382.8593007135
"511",16668.7039072632,9784.88948288074,8393.49988380363,12525.662272103,16728.8414754356,25533.9078580679,35246.1856787603,47912.4408161829,62595.1176821485
"512",15877.5868039353,11301.7749068289,12227.2877349097,14099.4263698736,19641.8441119013,27796.4631172647,37014.9807801363,49865.4696341981,64785.6272102608
"513",17378.0835844289,11009.9860877876,10325.649322464,12959.5161615462,18340.4378712452,25693.7058394715,36795.1011892416,49695.8163945117,64977.6387731254
"514",16320.2556442108,11213.3063489099,11131.1855138518,15274.4122922298,20626.1373652604,27705.4212518248,37997.7487638832,51140.7659118466,66738.1938884978
"515",16870.2443861376,11127.005708065,12143.0491644787,14658.143688859,19554.0069668389,27131.5147260155,37871.1648864993,50689.1566427675,66123.6040188312
"516",24082.475194786,18449.0733940722,14173.2287093343,16579.9534265352,21162.0022929295,31233.0411815994,38743.4869336159,51371.6143462198,65993.0465632305
"517",18759.5788156778,11937.79781749,11129.3901600433,15153.4346483197,21077.5341735298,30156.4828666631,40229.9355060108,52686.6471810881,68321.494835184
"518",20484.721399949,12824.3066160428,12198.0874733736,14985.5273738641,19719.1731436127,28740.8398608027,39036.4735909309,51350.3138633961,66680.0124371904
"519",18787.259056376,16401.1836893604,12087.9922330339,16450.4602041315,21084.3042261494,28819.4185005501,38844.8989965277,51729.8379635057,66959.7704427611
"520",18377.4180750371,14033.0136734495,12278.58140702,12573.2596836892,19732.9300585938,27437.7675362568,37402.1416861649,50409.1457377033,66174.3574245409
"521",16787.8284034935,11582.0784068963,11036.0801882235,16711.1639049634,20783.036472427,27054.786033848,37754.6428272601,50616.9949924577,66758.8007904886
"522",29093.6123077888,19702.0039603243,14772.3057423935,18850.9909304968,22193.7934357386,31450.9704775978,39368.8164254276,52438.1153783476,67777.0348976846
"523",19377.8602897296,13340.2306247133,13814.3911038423,16380.0060960638,20858.3205326255,29379.8455963779,39793.8835650256,52101.5849801266,68108.7836976133
"524",19661.7117572847,15976.3407357038,16334.392772344,17192.2875512461,20470.2222221646,29938.1959794272,43137.1415541188,52294.0262631712,66631.2109119655
"525",18104.7975106362,14573.9917640132,13646.5117117059,15933.7796330559,19799.6316425043,28807.8367024224,40871.6601534826,52437.2825328467,68610.7534028122
"526",19311.2404712012,10498.1843689644,11514.8875385608,14362.7716604006,18818.6215119189,28010.4037627862,37857.1725012736,51207.8139382454,66198.9981789622
"527",18040.7026258697,12543.6494881181,10961.2967057225,13863.6094230771,19310.0238945041,26811.8172318319,38168.0838256341,50750.8324424427,66171.5188061204
"528",16660.2835505873,12992.2190338146,10395.8878257275,12651.215422772,17313.8903053081,26351.4061848632,36850.283826812,48881.5725080823,65425.9205122358
"529",15642.092568181,12283.3527922586,10470.7142479485,14469.163545965,18802.6939797072,26010.548142224,37163.9748948341,50152.4975841117,64285.6369885748
"530",26710.3936175963,15766.63762732,16505.2646996054,17134.6714302976,21931.316401584,29961.7189752499,38090.8164206765,51532.1330149446,65822.0213643964
"531",16052.1705050313,11037.0877227567,10711.8265751554,14325.585337243,18399.2176762209,27328.9222305839,36812.5857407964,49885.73278828,65668.6777319035
"532",23858.4754933793,16170.1729342415,12232.7528281188,14706.4973541245,19303.6962777077,27720.3711922266,37103.4905097646,50065.055680227,66046.1116530632
"533",20455.768554589,13550.4220690374,14097.0386648328,16467.3149855367,23717.4345572576,29099.5697207084,39940.6265611736,52864.0613266152,67500.4564771058
"534",20002.6984803446,13372.4639157372,12902.5896220618,14440.3379855491,20332.9423989213,27983.5993997539,38606.5606701857,51294.4571461602,67043.1748569472
"535",19520.0596491866,13261.5070118766,14316.7033323488,14756.2487052749,20676.9901847877,28026.5942982571,38779.8966975146,50856.4205133939,66806.2068894699
"536",19513.8975271938,12818.3794799099,11655.2346422776,13257.6279743843,19080.5136227672,26295.4958332323,37150.6355763028,50497.7428643129,65598.6662177081
"537",19294.1690083376,12728.348338736,13635.8398738509,14941.6962969679,20403.8297032874,28708.7063024621,38344.7632729323,49502.4033031022,64808.6626922916
"538",15838.8831114179,10800.5358730443,11813.8680432699,12337.5545290025,19941.0456066822,26104.4089197583,36548.9498356256,49437.2926097491,65074.140091546
"539",15949.9970445601,10854.6541870016,9648.11142692749,13314.3874050017,17695.7683896337,26387.7020852312,37922.4090667031,50055.0393426479,64664.0336451466
"540",18828.2585814906,15564.8169568229,13815.1644675709,15060.3343931133,21891.666581278,28949.8459142437,39608.5038154552,51179.6143826268,67189.205628879
"541",19901.9870502495,13006.6143649943,12165.0258098937,13023.2424506349,19947.4302006642,28527.4821507278,38126.1728232906,50364.1468136052,65538.062539093
"542",18330.6100031237,10653.3240907679,9381.42811391418,13381.1044614673,17011.8398262427,24308.3076288879,35209.3524912404,48120.2166683031,63451.3637100137
"543",19994.321544671,13047.3371095172,13141.3498662808,16406.4649170371,21614.5660742899,29396.125066764,40641.1127741749,52800.3656899597,66937.0684762737
"544",18281.2683821521,16709.13461668,12685.1654789356,18128.8053066616,20164.6312044502,28188.5229371557,39067.738200327,51116.636223422,66134.7169559118
"545",15648.7016241493,10831.0217456225,10374.3643226308,13408.6527592331,19348.8471621981,26637.7549836138,37106.5769648984,50316.8239408268,64595.5184367326
"546",16351.3160376632,12481.3096382653,11235.4998726346,12695.5813605974,17588.7847943482,26026.9340887723,37468.9722686946,50002.3579559646,65038.4377057973
"547",23711.0302445225,14648.8854854363,14527.7445737292,17471.119874287,21846.5438782067,28299.193592499,38978.7272734111,51523.038887816,67367.9912213685
"548",21850.4495802682,14297.0398676144,12121.1545847677,15386.1644294268,21287.6911284112,28199.1423980494,38171.6242810877,50929.1425731024,66084.8163953639
"549",19719.8141351898,13713.1196211474,12736.8421392562,16193.1784712526,21158.2035377538,29320.1086092953,40851.4105031442,52407.9178756749,67793.6759154913
"550",21557.4704819457,15882.7589989641,16806.8044773348,18611.2583402404,24062.4001663663,34257.3266871695,45745.3477541212,57343.8241604405,72518.3523915767
"551",22021.8777176922,12863.6671639685,12275.2561282295,14276.5266187821,19119.4933197378,26553.5360995971,36607.6850178172,49579.2671276426,64422.2655329553
"552",16210.4079896347,8739.82188955169,9388.05797445699,13427.8830359609,17171.5972693504,24764.3759931757,34547.6299366209,47116.6991269408,62295.40297818
"553",16235.3985108049,8356.6755263473,8746.02468400448,11449.0366403071,17444.9105569931,25708.5422870624,36249.0819834731,49500.1201008994,64687.5339428493
"554",16200.601712263,11739.9621174855,11378.3838496192,14143.9966854594,18280.4479408215,27698.1526349215,38750.1477477395,50640.2549252581,65973.9796253721
"555",20010.3603089814,12609.9928254028,10589.3855655665,15518.3737729115,19313.7929858264,26986.5110283812,37176.0091073814,50102.3597485978,64082.87302684
"556",20608.1300444771,11394.5262266894,11927.5630311951,12477.5866173812,18164.011168434,26579.2638620906,36912.8098791725,49802.4988691109,64895.4079308098
"557",22179.8951300463,15937.6640784856,13957.9387432574,16245.1240594711,19517.5308170427,26710.7613858462,36349.1816090762,48782.1866680836,64060.872440595
"558",15835.665031583,12121.8167193641,11149.9536510587,13441.8474297717,18562.5320192169,26912.4459127481,36633.1226272364,50525.4924047809,65122.3850198238
"559",17017.4779611733,14968.1087120772,11426.7111209226,13777.0229679762,17991.2262543253,25791.4186430477,36468.5164340207,49968.4550121425,64664.6304019299
"560",17775.8000348358,12413.9278594478,11693.0130479494,14820.5822006338,20679.1118644698,28174.436580077,38562.3942062033,51300.9451993931,66256.3442747041
"561",17948.4219855817,11625.2726667871,11400.5405503425,14090.6799072024,19910.2798887204,27562.5436627655,37773.8228938437,50688.1029709441,66005.3983448469
"562",23592.1583673728,12615.4140949097,14708.2656899879,17309.5040906464,22919.0465585422,31495.626497454,41795.9298788667,55247.1356071143,69097.6666487579
"563",22453.2297923271,14277.4058731585,12901.2982755443,16555.4893516762,21369.0134587055,29947.5043977832,38934.8940618091,52908.8047083385,68005.0935915867
