"","V1","V2","V3","V4"
"4281",0,0,0,0
"4282",0.1,0.124410234468748,0.5,0.386645519424408
"4283",0,0,0,0
"4284",0.1,-0.0916520755008783,0.5,0.366202788564967
"4285",0.1,-0.381850534657055,0.5,0.35144031371766
"4286",0,0,0,0
"4287",0,0,0,0
"4288",0.1,-0.129380923364121,0.5,0.359066022677074
"4289",0.1,0.293921122775368,0.5,0.382052428816102
"4290",0.1,0.102048852190704,0.5,0.368349232774273
"4291",0,0,0,0
"4292",0.1,0.197274222796729,0.5,0.346093407359222
"4293",0.1,0.260360689462416,0.5,0.216931456128768
"4294",0.1,-0.17753002802404,0.5,0.374287008283087
"4295",0.1,-0.01,0.5,0.380438038257481
"4296",0.1,-0.330952000354672,0.5,0.311798706264619
"4297",0.1,0.168630858265988,0.5,0.322991328354737
"4298",0,0,0,0
"4299",0,0,0,0
"4300",0.1,0.0333949462979194,0.5,0.357811613640603
"4301",0,0,0,0
"4302",0.1,0.105409937417588,0.5,0.336792297426345
"4303",0,0,0,0
"4304",0.1,-0.01,0.5,0.345486704038614
"4305",0.1,0.301088755230091,0.5,0.370544714628039
"4306",0.1,0.207910062236979,0.5,0.34681604927608
"4307",0,0,0,0
"4308",0,0,0,0
"4309",0,0,0,0
"4310",0.1,-0.0607938393776161,0.5,0.372118707245686
"4311",0,0,0,0
"4312",0,0,0,0
"4313",0,0,0,0
"4314",0,0,0,0
"4315",0.1,0.26734302235025,0.5,0.353022353437159
"4316",0,0,0,0
"4317",0.1,0.2931585059763,0.01,0.440820856984507
"4318",0,0,0,0
"4319",0.1,0.01861740697754,0.5,0.450277191938474
"4320",0,0,0,0
"4321",0,0,0,0
"4322",0.1,0.238512201042815,0.5,0.361090766873548
"4323",0,0,0,0
