"","V1","V2","V3","V4","V5","V6","V7","V8"
"6013",20709.0659255797,-1907.08842506288,-17002.007901885,-29636.5301501575,-36034.6284833379,-39493.3563162455,-39816.1909054587,-33378.2370495689
"6014",22136.983945805,-469.654402997843,-19565.3577642381,-29748.8580099797,-34000.7465508198,-37828.1900636154,-36592.4583677796,-33227.6116911053
"6015",15291.3592592069,-4967.23299053331,-22678.0458421889,-31504.5657193931,-39228.2201895417,-40603.5317169294,-38924.0381064757,-35643.801626653
"6016",16748.3348948486,-5172.18974045878,-21035.9234677693,-32530.578388475,-37674.4102029706,-40366.1850035294,-40476.0437479707,-34708.572443298
"6017",17535.5197378498,-5677.866562186,-20176.4044840962,-32272.2373641849,-36276.9453181595,-40749.4621019393,-39833.0607880307,-34947.7155003263
"6018",18790.0006505167,-5257.70144034605,-21234.7067108544,-31807.7955060385,-38747.0896480622,-43672.7422226305,-42409.7534396192,-38382.6514280797
"6019",19104.5784862782,-2226.50411436129,-19379.0315872819,-29178.9560457297,-36098.4469749568,-38901.5688274888,-38367.0561946403,-34560.1502705148
"6020",15723.8735391909,-7032.71370619448,-24066.6827081778,-34778.9980858123,-39882.6444046439,-44629.1290529048,-42712.29722685,-37233.338626675
"6021",12721.0423739742,-7025.07895029879,-25498.4359480828,-37076.9680253834,-42582.0607543147,-45624.3183738607,-44546.2947073209,-39803.8856590289
"6022",11920.4130968798,-10437.5230928143,-27768.5231011297,-37977.2062044607,-44026.5261487106,-45618.9069790934,-44217.9810083961,-40557.9344797182
"6023",14947.5773838301,-6693.51216146522,-24981.8444665663,-36609.8958195782,-43207.4359634199,-45870.7860913732,-44703.8869940519,-39927.5820481018
"6024",21816.639483686,-3967.46228270709,-18589.8118708333,-30373.8594084497,-37351.3889671925,-41614.8789630596,-40923.8954857943,-35865.0396618779
"6025",21537.2652892893,1260.22466415145,-18203.4053684399,-26949.659682236,-34427.9314658909,-34434.109118946,-31168.7255973902,-25743.0398426658
"6026",27423.7369817415,1069.47611397841,-17593.1853597234,-27181.1805169711,-33694.9429900363,-34370.7291272526,-34702.0112008059,-30622.8032957975
"6027",19880.2788117709,-2820.71899537473,-19460.1792203097,-30215.936993909,-36648.5946417932,-37633.4773690075,-37130.459537956,-32720.1703255864
"6028",13346.9461866486,-8102.82279058017,-24697.0718293664,-36022.8149847226,-40363.2736677555,-42894.9873955454,-40331.1019433855,-38471.46081445
"6029",19275.956822913,-3284.68212000585,-20590.1011747762,-32425.9238078405,-39470.1246972405,-42188.1069640763,-41598.5626075782,-36174.2846989026
"6030",18857.1562592513,-2874.60767472131,-21316.3680765539,-32765.4002614632,-39122.0499009883,-41975.1217955503,-41837.6732360271,-36798.359328411
"6031",21685.5049989143,-4232.14693487205,-21401.0521527113,-34165.8487461106,-38317.3882063668,-41521.4807287171,-42810.6490436966,-37027.6310030923
"6032",17071.5469261526,-7048.43254537585,-21934.2343173853,-34098.0239899308,-40986.9249792105,-43161.0632246755,-42047.7963716879,-37526.584053703
"6033",14726.6099222921,-8702.10788963546,-24286.7575316735,-37757.9175516243,-43886.2998986015,-47509.6618239618,-44786.0813686329,-39645.6065237271
"6034",15057.1036908851,-7530.05458966442,-23587.0530792685,-36134.2436358187,-42226.6898002779,-45276.1124411632,-42091.8327296515,-38204.423091346
"6035",18475.5763199125,-7177.27770315561,-24094.9911803745,-33282.8338404144,-41428.1816276419,-42389.0432772403,-39811.6154811927,-36518.9270016508
"6036",24790.3940097177,2641.53367928757,-11702.5667785761,-24922.6575397291,-29735.0357058743,-34790.8841097736,-30950.2908657291,-29065.2724389848
"6037",33218.3315678331,11535.914114274,-9803.68004341107,-22746.6050136999,-25597.6407488908,-29838.2853351269,-31880.6043795888,-25367.7367455867
"6038",30669.2026875897,5600.03460256527,-9768.43441407524,-18511.5235606053,-23786.552392546,-29592.6599121515,-27126.1142879178,-22692.3847435623
"6039",23149.6128868918,2762.9478075379,-14502.5767855954,-24739.8726310003,-31781.2104151952,-33996.5045542408,-33516.007210132,-29430.4766527933
