"","V1","V2","V3","V4","V5"
"result.108",-3056.24088680881,2449.81848160109,3743.3697273322,5016.56679279764,6175.02155979682
"result.109",629.502655714776,2924.70178797865,3024.8763424126,3190.43300397662,3396.34363946483
"result.110",-4243.94719657235,-2422.53308078816,-2327.04679971334,-2162.53036657628,-1958.1655233045
"result.111",-1464.13022101196,946.202439380453,2118.49044965487,2235.65234765407,2408.21928557244
"result.112",-1207.75054803307,976.625048155465,2411.84131369109,3844.86266439972,5281.38948392949
"result.113",-1428.10926462735,1435.60293247721,2905.34736484599,4084.31107809101,5254.86689251363
"result.114",2636.02398242375,4223.13531807622,5590.40549126143,6623.41200891682,7456.29523531497
"result.115",-2278.18411858253,1645.89514777949,3482.44316961706,4960.92229158399,6162.73358545851
"result.116",2279.10094124915,4170.64622942613,5574.70256188203,6742.47796415664,8012.57578292918
"result.117",-1185.58127044124,687.144689571149,2137.39474085986,3318.71984788125,4655.34172926715
"result.118",-1753.06538075417,669.64162028871,2272.60555306139,3677.64130617229,5185.11598223848
"result.119",1892.41226524245,3470.73379344534,4680.50899357234,5569.59755431387,6411.5219158562
"result.120",-179.961172185918,2012.81837010692,3555.55398117334,4800.09755336775,5829.94874597197
"result.121",433.933381017232,2087.15916394517,3608.12001894825,4616.65232169708,5563.88572787073
"result.122",4586.15317794358,4589.0210931229,4695.15388622227,4917.505737453,5172.40590013787
"result.123",1016.30727120798,998.245285648905,1051.09372367757,1185.91979031191,1413.54304113101
"result.124",505.991970806264,471.819008487981,515.714209978431,701.915357130592,934.560236708214
"result.125",-2505.65667020139,-2478.8644243443,-2455.38692776874,-2291.70650174066,-2028.85274632697
"result.126",-70.5522524540029,-120.234968045814,-104.335977445773,26.4603084914797,248.94078636737
"result.127",-1757.52980630275,676.670501082517,698.404483128066,833.685544864104,997.885132073112
"result.128",-464.412089938722,734.075305646493,803.522230804017,990.853714493505,1327.42960959839
"result.129",366.401236971489,2338.67400523808,2430.25442466507,2620.80093464769,2828.38962942848
"result.130",-909.499439901001,1476.18217158713,3328.37879006135,4591.03395031309,6086.1092060325
"result.131",1396.4365639341,3425.41326387601,4970.88529665349,6187.1480005529,7137.99768037241
"result.132",2253.85678269395,3619.52764467514,4757.17701624496,5842.63526104515,6820.54827239857
"result.133",1120.82162072613,2938.52488910581,4636.25321463256,6168.9294403254,7179.11775990195
"result.134",-3593.83750684254,850.371218443752,2522.5501126099,4027.54146370268,5333.77073052563
"result.135",-931.415854652012,1599.06913209128,3236.66307944058,4636.38261941961,5713.53171245272
"result.136",-2137.65904829246,528.938425552638,2504.13912696636,4134.14240727825,5297.35772164321
"result.137",-2418.66908405753,3132.05144973129,4151.38496571015,5285.93532414904,6412.25425859211
"result.138",-722.077386226852,1258.44870706102,2827.24495093327,4295.47629773341,4831.19149286374
"result.139",424.705778754142,394.700590338773,464.207275345032,621.400228394179,822.573412247573
"result.140",-452.203613864498,-398.397770330756,-304.999199226795,-126.178673163242,93.2063822273558
"result.141",-2318.43572901286,-2232.49378055216,-2074.55495583202,-1854.45733445373,-1665.73813629419
"result.142",-3697.21547783864,-3647.90765692641,-3528.95475414298,-3283.20160876133,-3025.40152346994
"result.143",93.0594136125001,120.571248791541,248.405028028263,450.781591305466,685.543694034497
"result.144",83.6369963635752,1448.57604944221,1519.49548243976,1697.67535033209,1926.99242194467
"result.145",-1759.05562466969,712.258241387275,2209.80251746828,3495.47231348563,4750.00997456382
"result.146",1603.05876530013,3133.08277812467,4435.49778098754,5590.77128686406,6728.14829973639
"result.147",4168.60214378086,5097.79204355622,6119.00393034143,6840.0592598434,7024.12430731696
"result.148",5238.70950255554,6182.47431434782,7240.3299276436,8261.22483186604,9364.11233604942
"result.149",-3409.34104168826,1758.20083154303,3429.53561932794,4894.905409141,6056.74328589795
"result.150",-1859.79428208455,1147.35577788838,3296.58819002206,4957.24926708333,6269.63314603523
"result.151",-2549.08952989282,501.902280191758,2187.76455732246,3555.22770287295,4843.37848038172
"result.152",-3573.41964847107,-351.609238005498,1670.56088607743,3286.58808736585,3926.89090761457
"result.153",-827.669333784497,617.176373731989,2246.51928894855,2431.12764954393,2697.25993850556
"result.154",-1568.66088226432,-1626.92910035578,-1595.41912559353,-1467.96153960594,-1264.85026518411
"result.155",-865.315036508671,-892.915255681217,-886.181469984129,-717.171149483065,-473.245430325911
"result.156",-2504.1074753918,-2480.95628059256,-2484.32163016665,-2374.25655002901,-2231.45651456441
"result.157",-5961.48787109366,-5897.45153348916,-5746.99057920676,-5489.19482457202,-5212.389617825
"result.158",-3185.57962719144,-3194.99454752453,-3123.00517158427,-2952.22219170464,-2830.7679397414
"result.159",-2396.6674546532,-2377.05417252335,-2276.38338343187,-2105.42634620481,-1931.66062200647
"result.160",-1219.38696089036,1537.66045382251,1648.5314812895,1869.18648570988,2094.67203394072
"result.161",-1698.60664091422,1234.89019371764,2479.35984621725,2657.98870252161,2900.57740092429
"result.162",-2351.68604426009,747.198748768351,2440.68094287762,3905.73726727446,5107.83058725377
"result.163",2413.75252740291,4911.1388365787,5887.7023103743,6060.13125840631,6284.85510827751
"result.164",6157.09413468981,6950.32123765206,7648.13229306628,8584.04237268019,9495.54043306362
"result.165",523.371658128613,2908.0840764088,4437.79455833465,5798.79092276628,6153.76196845123
"result.166",-1716.61853340717,-1699.99668258622,-1592.34076659537,-1348.54454415981,-1071.65418179943
"result.167",-2218.96907759428,-2237.43062275201,-2186.62755347316,-1996.17953356472,-1703.37724349158
"result.168",-3507.99343810827,-2375.42047411426,-2337.34897991563,-2183.59581401247,-2002.28171260326
"result.169",-4194.37109493862,-4123.68719816294,-4026.88960735821,-3877.39167130848,-3677.80734666471
"result.170",-3156.03288906478,-3180.71693670151,-3106.71833615994,-2938.60909741988,-2723.16237203448
"result.171",-2756.9912156721,-2714.21030936881,-2608.11807086804,-2438.00426521519,-2247.51768382538
"result.172",-2453.27671166403,-2400.6875696811,-2199.25906478934,-1875.59463334271,-1601.6630159327
"result.173",-4011.08988852961,-4007.69753189304,-3909.10907019331,-3688.81912049734,-3379.60619816044
"result.174",-156.089029214794,-134.411333678858,-20.9963299238079,196.769297297817,424.666902176434
"result.175",-2466.4094459842,633.36704855931,771.971506321534,1054.45100423328,1398.46399120567
"result.176",-2829.48557717202,2158.10662143174,2142.85404599149,2226.21699066741,2420.13906041116
"result.177",-606.948418366404,1697.86783791501,3248.33384762006,3605.22293550324,3904.90697431165
"result.178",-629.389451752333,2802.05694254071,4533.67144637418,5937.69537028993,6172.40469527926
"result.179",4996.37733483167,6171.93520559451,7341.42450604552,8276.9963925184,9253.18050562557
"result.180",224.30070364639,2024.9552201408,3409.58629179764,4785.58561058577,5081.3213352864
"result.181",-714.671596989949,1495.03911498317,3195.10710542461,3709.1829584799,3948.43782452698
