"","V1","V2"
"1014",186.25,-87.1727748691099
"1015",187.5,-87.1727748691099
"1016",188.75,-87.1727748691099
"1017",190,-87.1727748691099
"1018",191.25,-87.1727748691099
"1019",192.5,-87.1727748691099
"1020",193.75,-87.1727748691099
"1021",195,-87.1727748691099
"1022",196.25,-87.1727748691099
"1023",197.5,-87.1727748691099
"1024",198.75,-87.1727748691099
"1025",200,-87.1727748691099
"1026",201.25,-87.1727748691099
"1027",202.5,-87.1727748691099
"1028",203.75,-87.1727748691099
"1029",205,-87.1727748691099
"1030",206.25,-87.1727748691099
"1031",207.5,-87.1727748691099
"1032",208.75,-87.1727748691099
"1033",210,-87.1727748691099
"1034",211.25,-87.1727748691099
"1035",212.5,-87.1727748691099
"1036",213.75,-87.1727748691099
"1037",215,-87.1727748691099
"1038",216.25,-87.1727748691099
"1039",217.5,-87.1727748691099
"1040",218.75,-87.1727748691099
"1041",220,-87.1727748691099
"1042",221.25,-87.1727748691099
"1043",222.5,-87.1727748691099
"1044",223.75,-87.1727748691099
"1045",225,-87.1727748691099
"1046",226.25,-87.1727748691099
"1047",227.5,-87.1727748691099
"1048",228.75,-87.1727748691099
"1049",230,-87.1727748691099
"1050",231.25,-87.1727748691099
"1051",232.5,-87.1727748691099
"1052",233.75,-87.1727748691099
"1053",235,-87.1727748691099
"1054",236.25,-87.1727748691099
"1055",237.5,-87.1727748691099
"1056",238.75,-87.1727748691099
"1057",240,-87.1727748691099
"1058",241.25,-87.1727748691099
"1059",242.5,-87.1727748691099
"1060",243.75,-87.1727748691099
"1061",245,-87.1727748691099
"1062",246.25,-87.1727748691099
"1063",247.5,-87.1727748691099
"1064",248.75,-87.1727748691099
"1065",250,-87.1727748691099
"1066",251.25,-87.1727748691099
"1067",252.5,-87.1727748691099
"1068",253.75,-87.1727748691099
"1069",255,-87.1727748691099
"1070",256.25,-87.1727748691099
"1071",257.5,-87.1727748691099
"1072",258.75,-87.1727748691099
"1073",260,-87.1727748691099
"1074",261.25,-87.1727748691099
"1075",262.5,-87.1727748691099
"1076",263.75,-87.1727748691099
"1077",265,-87.1727748691099
"1078",266.25,-87.1727748691099
"1079",267.5,-87.1727748691099
"1080",268.75,-87.1727748691099
"1081",270,-87.1727748691099
"1082",271.25,-87.1727748691099
"1083",272.5,-87.1727748691099
"1084",273.75,-87.1727748691099
"1085",275,-87.1727748691099
"1086",276.25,-87.1727748691099
"1087",277.5,-87.1727748691099
"1088",278.75,-87.1727748691099
"1089",280,-87.1727748691099
"1090",281.25,-87.1727748691099
"1091",282.5,-87.1727748691099
"1092",283.75,-87.1727748691099
"1093",285,-87.1727748691099
"1094",286.25,-87.1727748691099
"1095",287.5,-87.1727748691099
"1096",288.75,-87.1727748691099
"1097",290,-87.1727748691099
"1098",291.25,-87.1727748691099
"1099",292.5,-87.1727748691099
"1100",293.75,-87.1727748691099
"1101",295,-87.1727748691099
"1102",296.25,-87.1727748691099
"1103",297.5,-87.1727748691099
"1104",298.75,-87.1727748691099
"1105",300,-87.1727748691099
"1106",301.25,-87.1727748691099
"1107",302.5,-87.1727748691099
"1108",303.75,-87.1727748691099
"1109",305,-87.1727748691099
"1110",306.25,-87.1727748691099
"1111",307.5,-87.1727748691099
"1112",308.75,-87.1727748691099
"1113",310,-87.1727748691099
"1114",311.25,-87.1727748691099
"1115",312.5,-87.1727748691099
"1116",313.75,-87.1727748691099
"1117",315,-87.1727748691099
"1118",316.25,-87.1727748691099
"1119",317.5,-87.1727748691099
"1120",318.75,-87.1727748691099
"1121",320,-87.1727748691099
"1122",321.25,-87.1727748691099
"1123",322.5,-87.1727748691099
"1124",323.75,-87.1727748691099
"1125",325,-87.1727748691099
"1126",326.25,-87.1727748691099
"1127",327.5,-87.1727748691099
"1128",328.75,-87.1727748691099
"1129",330,-87.1727748691099
"1130",331.25,-87.1727748691099
"1131",332.5,-87.1727748691099
"1132",333.75,-87.1727748691099
"1133",335,-87.1727748691099
"1134",336.25,-87.1727748691099
"1135",337.5,-87.1727748691099
"1136",338.75,-87.1727748691099
"1137",340,-87.1727748691099
"1138",341.25,-87.1727748691099
"1139",342.5,-87.1727748691099
"1140",343.75,-87.1727748691099
"1141",345,-87.1727748691099
"1142",346.25,-87.1727748691099
"1143",347.5,-87.1727748691099
"1144",348.75,-87.1727748691099
"1145",350,-87.1727748691099
"1146",351.25,-87.1727748691099
"1147",352.5,-87.1727748691099
"1148",353.75,-87.1727748691099
"1149",355,-87.1727748691099
"1150",356.25,-87.1727748691099
"1151",357.5,-87.1727748691099
"1152",358.75,-87.1727748691099
"1153",0,-86.2303664921466
"1154",1.25,-86.2303664921466
"1155",2.5,-86.2303664921466
"1156",3.75,-86.2303664921466
"1157",5,-86.2303664921466
"1158",6.25,-86.2303664921466
"1159",7.5,-86.2303664921466
"1160",8.75,-86.2303664921466
"1161",10,-86.2303664921466
"1162",11.25,-86.2303664921466
"1163",12.5,-86.2303664921466
"1164",13.75,-86.2303664921466
"1165",15,-86.2303664921466
"1166",16.25,-86.2303664921466
"1167",17.5,-86.2303664921466
"1168",18.75,-86.2303664921466
"1169",20,-86.2303664921466
"1170",21.25,-86.2303664921466
"1171",22.5,-86.2303664921466
"1172",23.75,-86.2303664921466
"1173",25,-86.2303664921466
"1174",26.25,-86.2303664921466
"1175",27.5,-86.2303664921466
"1176",28.75,-86.2303664921466
"1177",30,-86.2303664921466
"1178",31.25,-86.2303664921466
"1179",32.5,-86.2303664921466
"1180",33.75,-86.2303664921466
"1181",35,-86.2303664921466
"1182",36.25,-86.2303664921466
"1183",37.5,-86.2303664921466
"1184",38.75,-86.2303664921466
"1185",40,-86.2303664921466
"1186",41.25,-86.2303664921466
"1187",42.5,-86.2303664921466
"1188",43.75,-86.2303664921466
"1189",45,-86.2303664921466
"1190",46.25,-86.2303664921466
"1191",47.5,-86.2303664921466
"1192",48.75,-86.2303664921466
"1193",50,-86.2303664921466
"1194",51.25,-86.2303664921466
"1195",52.5,-86.2303664921466
"1196",53.75,-86.2303664921466
"1197",55,-86.2303664921466
"1198",56.25,-86.2303664921466
"1199",57.5,-86.2303664921466
"1200",58.75,-86.2303664921466
"1201",60,-86.2303664921466
"1202",61.25,-86.2303664921466
"1203",62.5,-86.2303664921466
"1204",63.75,-86.2303664921466
"1205",65,-86.2303664921466
"1206",66.25,-86.2303664921466
"1207",67.5,-86.2303664921466
"1208",68.75,-86.2303664921466
"1209",70,-86.2303664921466
"1210",71.25,-86.2303664921466
"1211",72.5,-86.2303664921466
"1212",73.75,-86.2303664921466
"1213",75,-86.2303664921466
"1214",76.25,-86.2303664921466
"1215",77.5,-86.2303664921466
"1216",78.75,-86.2303664921466
"1217",80,-86.2303664921466
"1218",81.25,-86.2303664921466
"1219",82.5,-86.2303664921466
"1220",83.75,-86.2303664921466
"1221",85,-86.2303664921466
"1222",86.25,-86.2303664921466
"1223",87.5,-86.2303664921466
"1224",88.75,-86.2303664921466
"1225",90,-86.2303664921466
"1226",91.25,-86.2303664921466
"1227",92.5,-86.2303664921466
"1228",93.75,-86.2303664921466
"1229",95,-86.2303664921466
"1230",96.25,-86.2303664921466
"1231",97.5,-86.2303664921466
"1232",98.75,-86.2303664921466
"1233",100,-86.2303664921466
"1234",101.25,-86.2303664921466
"1235",102.5,-86.2303664921466
"1236",103.75,-86.2303664921466
"1237",105,-86.2303664921466
"1238",106.25,-86.2303664921466
"1239",107.5,-86.2303664921466
"1240",108.75,-86.2303664921466
"1241",110,-86.2303664921466
"1242",111.25,-86.2303664921466
"1243",112.5,-86.2303664921466
"1244",113.75,-86.2303664921466
"1245",115,-86.2303664921466
"1246",116.25,-86.2303664921466
"1247",117.5,-86.2303664921466
"1248",118.75,-86.2303664921466
"1249",120,-86.2303664921466
"1250",121.25,-86.2303664921466
"1251",122.5,-86.2303664921466
"1252",123.75,-86.2303664921466
"1253",125,-86.2303664921466
"1254",126.25,-86.2303664921466
"1255",127.5,-86.2303664921466
"1256",128.75,-86.2303664921466
"1257",130,-86.2303664921466
"1258",131.25,-86.2303664921466
"1259",132.5,-86.2303664921466
"1260",133.75,-86.2303664921466
"1261",135,-86.2303664921466
"1262",136.25,-86.2303664921466
"1263",137.5,-86.2303664921466
"1264",138.75,-86.2303664921466
"1265",140,-86.2303664921466
"1266",141.25,-86.2303664921466
"1267",142.5,-86.2303664921466
"1268",143.75,-86.2303664921466
"1269",145,-86.2303664921466
"1270",146.25,-86.2303664921466
"1271",147.5,-86.2303664921466
"1272",148.75,-86.2303664921466
"1273",150,-86.2303664921466
"1274",151.25,-86.2303664921466
"1275",152.5,-86.2303664921466
"1276",153.75,-86.2303664921466
"1277",155,-86.2303664921466
"1278",156.25,-86.2303664921466
"1279",157.5,-86.2303664921466
"1280",158.75,-86.2303664921466
"1281",160,-86.2303664921466
"1282",161.25,-86.2303664921466
"1283",162.5,-86.2303664921466
"1284",163.75,-86.2303664921466
"1285",165,-86.2303664921466
"1286",166.25,-86.2303664921466
"1287",167.5,-86.2303664921466
"1288",168.75,-86.2303664921466
"1289",170,-86.2303664921466
"1290",171.25,-86.2303664921466
"1291",172.5,-86.2303664921466
"1292",173.75,-86.2303664921466
"1293",175,-86.2303664921466
"1294",176.25,-86.2303664921466
"1295",177.5,-86.2303664921466
"1296",178.75,-86.2303664921466
"1297",180,-86.2303664921466
"1298",181.25,-86.2303664921466
"1299",182.5,-86.2303664921466
"1300",183.75,-86.2303664921466
"1301",185,-86.2303664921466
"1302",186.25,-86.2303664921466
"1303",187.5,-86.2303664921466
"1304",188.75,-86.2303664921466
"1305",190,-86.2303664921466
"1306",191.25,-86.2303664921466
"1307",192.5,-86.2303664921466
"1308",193.75,-86.2303664921466
"1309",195,-86.2303664921466
"1310",196.25,-86.2303664921466
"1311",197.5,-86.2303664921466
"1312",198.75,-86.2303664921466
"1313",200,-86.2303664921466
"1314",201.25,-86.2303664921466
"1315",202.5,-86.2303664921466
"1316",203.75,-86.2303664921466
"1317",205,-86.2303664921466
"1318",206.25,-86.2303664921466
"1319",207.5,-86.2303664921466
"1320",208.75,-86.2303664921466
"1321",210,-86.2303664921466
"1322",211.25,-86.2303664921466
"1323",212.5,-86.2303664921466
"1324",213.75,-86.2303664921466
"1325",215,-86.2303664921466
"1326",216.25,-86.2303664921466
"1327",217.5,-86.2303664921466
"1328",218.75,-86.2303664921466
"1329",220,-86.2303664921466
"1330",221.25,-86.2303664921466
"1331",222.5,-86.2303664921466
"1332",223.75,-86.2303664921466
"1333",225,-86.2303664921466
"1334",226.25,-86.2303664921466
"1335",227.5,-86.2303664921466
"1336",228.75,-86.2303664921466
"1337",230,-86.2303664921466
"1338",231.25,-86.2303664921466
"1339",232.5,-86.2303664921466
"1340",233.75,-86.2303664921466
"1341",235,-86.2303664921466
"1342",236.25,-86.2303664921466
"1343",237.5,-86.2303664921466
"1344",238.75,-86.2303664921466
"1345",240,-86.2303664921466
"1346",241.25,-86.2303664921466
"1347",242.5,-86.2303664921466
"1348",243.75,-86.2303664921466
"1349",245,-86.2303664921466
"1350",246.25,-86.2303664921466
"1351",247.5,-86.2303664921466
"1352",248.75,-86.2303664921466
"1353",250,-86.2303664921466
"1354",251.25,-86.2303664921466
"1355",252.5,-86.2303664921466
"1356",253.75,-86.2303664921466
"1357",255,-86.2303664921466
"1358",256.25,-86.2303664921466
"1359",257.5,-86.2303664921466
"1360",258.75,-86.2303664921466
"1361",260,-86.2303664921466
"1362",261.25,-86.2303664921466
"1363",262.5,-86.2303664921466
"1364",263.75,-86.2303664921466
"1365",265,-86.2303664921466
"1366",266.25,-86.2303664921466
"1367",267.5,-86.2303664921466
"1368",268.75,-86.2303664921466
"1369",270,-86.2303664921466
"1370",271.25,-86.2303664921466
"1371",272.5,-86.2303664921466
"1372",273.75,-86.2303664921466
"1373",275,-86.2303664921466
"1374",276.25,-86.2303664921466
"1375",277.5,-86.2303664921466
"1376",278.75,-86.2303664921466
"1377",280,-86.2303664921466
"1378",281.25,-86.2303664921466
"1379",282.5,-86.2303664921466
"1380",283.75,-86.2303664921466
"1381",285,-86.2303664921466
"1382",286.25,-86.2303664921466
"1383",287.5,-86.2303664921466
"1384",288.75,-86.2303664921466
"1385",290,-86.2303664921466
"1386",291.25,-86.2303664921466
"1387",292.5,-86.2303664921466
"1388",293.75,-86.2303664921466
"1389",295,-86.2303664921466
"1390",296.25,-86.2303664921466
"1391",297.5,-86.2303664921466
"1392",298.75,-86.2303664921466
"1393",300,-86.2303664921466
"1394",301.25,-86.2303664921466
"1395",302.5,-86.2303664921466
"1396",303.75,-86.2303664921466
"1397",305,-86.2303664921466
"1398",306.25,-86.2303664921466
"1399",307.5,-86.2303664921466
"1400",308.75,-86.2303664921466
"1401",310,-86.2303664921466
"1402",311.25,-86.2303664921466
"1403",312.5,-86.2303664921466
"1404",313.75,-86.2303664921466
"1405",315,-86.2303664921466
"1406",316.25,-86.2303664921466
"1407",317.5,-86.2303664921466
"1408",318.75,-86.2303664921466
"1409",320,-86.2303664921466
"1410",321.25,-86.2303664921466
"1411",322.5,-86.2303664921466
"1412",323.75,-86.2303664921466
"1413",325,-86.2303664921466
"1414",326.25,-86.2303664921466
"1415",327.5,-86.2303664921466
"1416",328.75,-86.2303664921466
"1417",330,-86.2303664921466
"1418",331.25,-86.2303664921466
"1419",332.5,-86.2303664921466
"1420",333.75,-86.2303664921466
"1421",335,-86.2303664921466
"1422",336.25,-86.2303664921466
"1423",337.5,-86.2303664921466
"1424",338.75,-86.2303664921466
"1425",340,-86.2303664921466
"1426",341.25,-86.2303664921466
"1427",342.5,-86.2303664921466
"1428",343.75,-86.2303664921466
"1429",345,-86.2303664921466
"1430",346.25,-86.2303664921466
"1431",347.5,-86.2303664921466
"1432",348.75,-86.2303664921466
"1433",350,-86.2303664921466
"1434",351.25,-86.2303664921466
"1435",352.5,-86.2303664921466
"1436",353.75,-86.2303664921466
"1437",355,-86.2303664921466
"1438",356.25,-86.2303664921466
"1439",357.5,-86.2303664921466
"1440",358.75,-86.2303664921466
"1441",0,-85.2879581151832
"1442",1.25,-85.2879581151832
"1443",2.5,-85.2879581151832
"1444",3.75,-85.2879581151832
"1445",5,-85.2879581151832
"1446",6.25,-85.2879581151832
"1447",7.5,-85.2879581151832
"1448",8.75,-85.2879581151832
"1449",10,-85.2879581151832
"1450",11.25,-85.2879581151832
"1451",12.5,-85.2879581151832
"1452",13.75,-85.2879581151832
"1453",15,-85.2879581151832
"1454",16.25,-85.2879581151832
"1455",17.5,-85.2879581151832
"1456",18.75,-85.2879581151832
"1457",20,-85.2879581151832
"1458",21.25,-85.2879581151832
"1459",22.5,-85.2879581151832
"1460",23.75,-85.2879581151832
"1461",25,-85.2879581151832
"1462",26.25,-85.2879581151832
"1463",27.5,-85.2879581151832
"1464",28.75,-85.2879581151832
"1465",30,-85.2879581151832
"1466",31.25,-85.2879581151832
"1467",32.5,-85.2879581151832
"1468",33.75,-85.2879581151832
"1469",35,-85.2879581151832
"1470",36.25,-85.2879581151832
"1471",37.5,-85.2879581151832
"1472",38.75,-85.2879581151832
"1473",40,-85.2879581151832
"1474",41.25,-85.2879581151832
"1475",42.5,-85.2879581151832
"1476",43.75,-85.2879581151832
"1477",45,-85.2879581151832
"1478",46.25,-85.2879581151832
"1479",47.5,-85.2879581151832
"1480",48.75,-85.2879581151832
"1481",50,-85.2879581151832
"1482",51.25,-85.2879581151832
"1483",52.5,-85.2879581151832
"1484",53.75,-85.2879581151832
"1485",55,-85.2879581151832
"1486",56.25,-85.2879581151832
"1487",57.5,-85.2879581151832
"1488",58.75,-85.2879581151832
"1489",60,-85.2879581151832
"1490",61.25,-85.2879581151832
"1491",62.5,-85.2879581151832
"1492",63.75,-85.2879581151832
"1493",65,-85.2879581151832
"1494",66.25,-85.2879581151832
"1495",67.5,-85.2879581151832
"1496",68.75,-85.2879581151832
"1497",70,-85.2879581151832
"1498",71.25,-85.2879581151832
"1499",72.5,-85.2879581151832
"1500",73.75,-85.2879581151832
"1501",75,-85.2879581151832
"1502",76.25,-85.2879581151832
"1503",77.5,-85.2879581151832
"1504",78.75,-85.2879581151832
"1505",80,-85.2879581151832
"1506",81.25,-85.2879581151832
"1507",82.5,-85.2879581151832
"1508",83.75,-85.2879581151832
"1509",85,-85.2879581151832
"1510",86.25,-85.2879581151832
"1511",87.5,-85.2879581151832
"1512",88.75,-85.2879581151832
"1513",90,-85.2879581151832
"1514",91.25,-85.2879581151832
"1515",92.5,-85.2879581151832
"1516",93.75,-85.2879581151832
"1517",95,-85.2879581151832
"1518",96.25,-85.2879581151832
"1519",97.5,-85.2879581151832
"1520",98.75,-85.2879581151832
"1521",100,-85.2879581151832
"1522",101.25,-85.2879581151832
"1523",102.5,-85.2879581151832
"1524",103.75,-85.2879581151832
"1525",105,-85.2879581151832
"1526",106.25,-85.2879581151832
"1527",107.5,-85.2879581151832
"1528",108.75,-85.2879581151832
"1529",110,-85.2879581151832
"1530",111.25,-85.2879581151832
"1531",112.5,-85.2879581151832
"1532",113.75,-85.2879581151832
"1533",115,-85.2879581151832
"1534",116.25,-85.2879581151832
"1535",117.5,-85.2879581151832
"1536",118.75,-85.2879581151832
"1537",120,-85.2879581151832
"1538",121.25,-85.2879581151832
"1539",122.5,-85.2879581151832
"1540",123.75,-85.2879581151832
"1541",125,-85.2879581151832
"1542",126.25,-85.2879581151832
"1543",127.5,-85.2879581151832
"1544",128.75,-85.2879581151832
"1545",130,-85.2879581151832
"1546",131.25,-85.2879581151832
"1547",132.5,-85.2879581151832
"1548",133.75,-85.2879581151832
"1549",135,-85.2879581151832
"1550",136.25,-85.2879581151832
"1551",137.5,-85.2879581151832
"1552",138.75,-85.2879581151832
"1553",140,-85.2879581151832
"1554",141.25,-85.2879581151832
"1555",142.5,-85.2879581151832
"1556",143.75,-85.2879581151832
"1557",145,-85.2879581151832
"1558",146.25,-85.2879581151832
"1559",147.5,-85.2879581151832
"1560",148.75,-85.2879581151832
"1561",150,-85.2879581151832
"1562",151.25,-85.2879581151832
"1563",152.5,-85.2879581151832
"1564",153.75,-85.2879581151832
"1565",155,-85.2879581151832
"1566",156.25,-85.2879581151832
"1567",157.5,-85.2879581151832
"1568",158.75,-85.2879581151832
"1569",160,-85.2879581151832
"1570",161.25,-85.2879581151832
"1571",162.5,-85.2879581151832
"1572",163.75,-85.2879581151832
"1573",165,-85.2879581151832
"1574",166.25,-85.2879581151832
"1575",167.5,-85.2879581151832
"1576",168.75,-85.2879581151832
"1577",170,-85.2879581151832
"1578",171.25,-85.2879581151832
"1579",172.5,-85.2879581151832
"1580",173.75,-85.2879581151832
"1581",175,-85.2879581151832
"1582",176.25,-85.2879581151832
"1583",177.5,-85.2879581151832
"1584",178.75,-85.2879581151832
"1585",180,-85.2879581151832
"1586",181.25,-85.2879581151832
"1587",182.5,-85.2879581151832
"1588",183.75,-85.2879581151832
"1589",185,-85.2879581151832
"1590",186.25,-85.2879581151832
"1591",187.5,-85.2879581151832
"1592",188.75,-85.2879581151832
"1593",190,-85.2879581151832
"1594",191.25,-85.2879581151832
"1595",192.5,-85.2879581151832
"1596",193.75,-85.2879581151832
"1597",195,-85.2879581151832
"1598",196.25,-85.2879581151832
"1599",197.5,-85.2879581151832
"1600",198.75,-85.2879581151832
"1601",200,-85.2879581151832
"1602",201.25,-85.2879581151832
"1603",202.5,-85.2879581151832
"1604",203.75,-85.2879581151832
"1605",205,-85.2879581151832
"1606",206.25,-85.2879581151832
"1607",207.5,-85.2879581151832
"1608",208.75,-85.2879581151832
"1609",210,-85.2879581151832
"1610",211.25,-85.2879581151832
"1611",212.5,-85.2879581151832
"1612",213.75,-85.2879581151832
"1613",215,-85.2879581151832
"1614",216.25,-85.2879581151832
"1615",217.5,-85.2879581151832
"1616",218.75,-85.2879581151832
"1617",220,-85.2879581151832
"1618",221.25,-85.2879581151832
"1619",222.5,-85.2879581151832
"1620",223.75,-85.2879581151832
"1621",225,-85.2879581151832
"1622",226.25,-85.2879581151832
"1623",227.5,-85.2879581151832
"1624",228.75,-85.2879581151832
"1625",230,-85.2879581151832
"1626",231.25,-85.2879581151832
"1627",232.5,-85.2879581151832
"1628",233.75,-85.2879581151832
"1629",235,-85.2879581151832
"1630",236.25,-85.2879581151832
"1631",237.5,-85.2879581151832
"1632",238.75,-85.2879581151832
"1633",240,-85.2879581151832
"1634",241.25,-85.2879581151832
"1635",242.5,-85.2879581151832
