"","","","","",""
"5155",30022.2354553515,28533.0303338376,27770.065983774,27740.6375767612,27736.8829205031
"5156",-3074.88518479956,-5324.92690987096,-5468.38403768011,-5504.28422056806,-5489.36996989937
"5157",-2854.86389864009,-2914.585066536,-2904.68820557403,-2892.01952507098,-2874.22969212906
"5158",-7713.83169498503,-8455.49653752101,-8576.33768621426,-8557.66578835274,-8554.56933790813
"5159",-22934.5831506599,-26927.9131454518,-27042.7528455825,-27068.2726950701,-27067.4666567288
"5160",42973.0646526821,39512.4012619879,39499.3655400457,39513.7038302828,39529.8432369778
"5161",24746.6641765992,23524.2814430105,23424.5708842446,23438.9061083546,23453.6863169627
"5162",15173.5918368258,12388.6833071976,11813.3579779235,11829.0038740234,11846.6111004135
"5163",-22614.4025402525,-23826.0869279567,-24016.8014674244,-24052.0314692207,-24032.6562402309
"5164",39385.520982911,39139.6797398257,38981.1136523833,38942.271063101,38955.2767078631
"5165",-19507.0735430875,-21858.3205000524,-21850.4402052424,-21834.9362357361,-21817.1363677409
"5166",40269.7555595182,38221.6943213649,37701.417215479,37632.4305584154,37647.811291157
"5167",-15812.533216976,-16152.5568988189,-16235.6221939281,-16232.8149277234,-16219.6624924423
"5168",-14528.3797516093,-15786.4088597228,-15789.9324530761,-15775.5015043041,-15767.7281152861
"5169",28240.1996701681,24267.7413326524,24072.2258306115,24006.6547652393,23979.6891852668
"5170",-5890.38092897436,-6474.76904060773,-6546.00627815249,-6535.26224765908,-6523.09515484104
"5171",36216.5069063718,35228.8519355067,34957.0031417281,34969.9155012477,34964.665094684
"5172",37941.716798324,37669.5854712038,37678.0305472653,37642.8589132842,37638.1001617935
"5173",-11102.999044266,-12089.1130900429,-12302.80089403,-12306.9508100041,-12295.3249941177
"5174",32664.4301186889,31021.6474776435,30962.1256759269,30964.4659743759,30967.5303436896
"5175",34933.5893494437,34853.6236522427,34653.3315588124,34623.4378863709,34623.690971927
"5176",3103.29308274763,-13805.8799507513,-16482.8334147187,-16581.9755577701,-16568.2845914667
"5177",18699.8108460689,18149.9310956754,18055.5299384455,18052.5908319734,18071.3699884877
"5178",-8430.23427159875,-12241.302052741,-12251.0644372563,-12315.4528878432,-12302.9196768579
"5179",27505.8940908893,24992.6245741023,24980.6528908554,24914.2314946698,24909.8936096759
"5180",-10145.3830456811,-10322.1838996831,-10449.2859599129,-10434.4054205409,-10421.8542096634
"5181",-5477.04983412734,-7288.50658362965,-7420.57937152429,-7429.2768960746,-7429.96080308651
"5182",-41.6142723539473,-1321.74934559786,-1306.08387342354,-1334.54024271064,-1341.90503002841
"5183",10891.4632751801,10741.8407474705,10746.1996255806,10758.0051213779,10769.2220933986
"5184",-5693.6826572306,-7601.18266956691,-7625.64990162203,-7606.90640873966,-7589.30383459416
"5185",37467.1957658709,37407.9549893557,36861.9912855462,36703.2627723931,36704.1680412818
"5186",-16361.1944992896,-16701.5751492713,-16744.0586235189,-16727.8046733313,-16710.6210608096
"5187",40980.6331048219,38621.3236687698,38260.9580420843,38150.1483320355,38142.4942143036
"5188",-24714.5160235403,-25234.765617119,-25246.1042468781,-25246.9801728391,-25228.9898241057
"5189",-14118.8619527433,-16387.2190053983,-16434.1031333811,-16433.0059887459,-16415.156995488
"5190",34265.8205342474,33393.7099928292,32668.02595354,32630.6076240895,32641.7843367625
"5191",-9022.61143303353,-9614.78704975927,-9727.14563598838,-9760.60421465276,-9752.5765971457
"5192",32830.4308651653,31939.2805839515,31856.5667019792,31862.7467120811,31867.3083674576
"5193",44817.8904179198,39881.1533692051,39631.7504932643,39647.1715032205,39665.9503397591
"5194",-11962.6205394103,-16393.2450461805,-16380.2066146218,-16376.9288547217,-16362.0613819171
"5195",44116.4494636127,43989.7997327691,43917.7388852856,43931.1017393435,43935.5643482948
"5196",-5561.21478623658,-12186.622872232,-12211.795173856,-12227.6126089647,-12214.0519152452
"5197",-9153.80516792161,-10002.0110147614,-9995.76269504528,-9982.3166919764,-9966.04384705133
"5198",40186.7091303363,37395.7055522202,37225.2409199804,37119.8520647806,37090.3083679521
"5199",-15147.4541772992,-16627.8347282683,-16621.8750439043,-16605.0790135092,-16596.3632418108
"5200",41891.5913936086,40670.7733166062,40525.1608102463,40533.7345110365,40542.8719617421
"5201",35020.1691924923,34272.528252757,34212.9043065334,34160.1203200577,34177.0424848093
"5202",49560.62459698,41137.7323907411,40819.7296751191,40816.1374053288,40830.6017663606
"5203",40703.3924751689,38391.5771028957,38018.6900953474,37917.8775550376,37924.5878426268
"5204",41710.9973533127,41270.0297376879,41288.447613077,41280.8647220285,41282.6876634739
"5205",-8318.7239645333,-10568.4865095066,-10610.5558530769,-10635.1138257626,-10615.0880564944
"5206",-10627.9351577282,-12168.9874123209,-12187.6150299733,-12194.5811018719,-12180.928611522
"5207",-5592.27304718511,-5633.61648790318,-5684.61960034255,-5670.15487203534,-5660.49957438186
"5208",-10371.7827400338,-13174.5758555738,-13160.5981513368,-13145.0339128419,-13134.2268455877
"5209",-7994.94854806223,-8447.89668350485,-8463.58404048233,-8501.24252056148,-8509.20614533336
"5210",42820.437711556,41630.020255844,41366.6902313806,41283.6319558271,41273.5768486609
"5211",33117.4342859817,31273.5664717328,30319.7231207772,30313.6843049281,30319.4590297671
"5212",41644.347694367,41547.4668161996,41449.8670026516,41414.8055477907,41406.3475576568
"5213",45968.6868210027,41679.3671265712,41575.56688995,41588.1555643274,41603.1728745176
"5214",31987.9014421395,31287.496274063,31240.063631611,31252.7041162048,31249.1554460523
"5215",-9643.81377540891,-11946.7241224734,-12219.1880551841,-12211.0844333068,-12193.1924205522
"5216",16905.9940145826,15860.254662883,15421.8359431284,15380.9800797414,15385.4930821488
"5217",43666.7816228148,42303.6463745323,41765.8381721054,41738.6653638198,41695.6938142763
"5218",-17185.4840899076,-17669.2496337668,-17705.2684027483,-17696.9096845533,-17686.4994852525
"5219",-14801.3531517079,-15615.4242779453,-15615.9923973982,-15602.5476884248,-15584.9180030457
"5220",33140.8334079464,32877.1340661007,32120.2385124602,31953.9053885822,31838.4037290512
"5221",8982.5647714325,7160.66226927562,6975.3957544772,6940.47127623187,6937.76963328382
"5222",-21417.574699814,-22488.2199658775,-22554.6813568905,-22564.3894504137,-22551.074536743
"5223",41424.3109804578,39798.2349982921,39520.8623565813,39412.359083325,39426.4473668833
"5224",35394.2691377756,35318.2273131282,35319.0332174705,35315.0872327851,35305.486531087
"5225",30196.4816024919,26092.1953492481,25890.7087845384,25896.5491656915,25842.1733165437
"5226",40306.8033477536,40261.4740590478,40165.7634218782,40181.777509979,40199.5637931144
"5227",-5193.75057269026,-5192.08915327105,-5786.53131231285,-5856.62969960841,-5852.59192099795
"5228",-13469.7593286742,-15333.5938286947,-15546.6290640965,-15593.5641110992,-15586.4624609727
"5229",37913.9725931868,37930.1676754085,37616.6473487441,37581.6494002218,37541.9364485248
"5230",3547.05511726093,-2541.86603719911,-2569.98223784657,-2564.13708013009,-2565.2566654327
"5231",-9976.51731361017,-10629.686444653,-10804.0283955852,-10854.9577177148,-10857.4311271457
"5232",35631.2693064303,34526.5850167395,34232.518003948,34204.9525231028,34203.2483957295
"5233",38194.9818394619,37601.0307000057,37555.3692492685,37570.8821204662,37572.3379671098
"5234",-9180.409692628,-10545.2845507522,-10638.4590329666,-10658.200928403,-10637.9775643463
"5235",-6460.92061667362,-7978.90916076835,-8137.02619121058,-8136.85131238313,-8132.60515445132
"5236",40147.16195931,40109.1659598516,40078.7739513985,40030.4162271521,40004.2944775156
"5237",-13886.2389665124,-16484.653448599,-16616.2512705936,-16735.658921869,-16731.7960584106
"5238",16746.4181024778,12885.1110349491,12375.6263028261,12333.5068353205,12314.6069507264
"5239",49986.8249577393,41875.9628778154,41613.6490552804,41588.4850730933,41599.1808874306
"5240",-9362.43761701338,-10004.1159510656,-10029.322375022,-10012.0315486959,-9996.95712561631
"5241",51905.1496506675,45666.7207939716,45541.0080503502,45488.5233284003,45494.757845276
"5242",-20123.0081573336,-26155.6763418819,-26449.6750556072,-26521.9174467883,-26503.4625044491
"5243",-14375.3471519297,-14394.6825488549,-14420.4918707039,-14403.4211224613,-14385.4088810333
"5244",38837.4028314535,35285.5266923847,35229.1917135184,35070.5620540465,35031.788498219
"5245",18387.9747516358,14062.9267017966,13796.5254144571,13743.0360126519,13747.8615714897
"5246",-20253.813694845,-22746.6070417614,-22769.8290095702,-22782.4900548144,-22767.0832319909
"5247",-3789.67242073657,-3914.73177233483,-3916.11635049371,-3906.16064389589,-3889.05618805885
"5248",-15564.8950833027,-15884.0833327624,-15878.0000980429,-15865.7645981332,-15849.0301280438
"5249",-12299.9874415333,-12740.2911401673,-12737.8816014204,-12732.4840032096,-12717.1937962324
"5250",28546.2532266829,22332.2442995256,21908.100658206,21908.4010011717,21919.8678209761
"5251",5284.86594043274,4985.63372520022,4941.33371082415,4956.68291180482,4972.69769815265
"5252",11592.4012458512,9764.73021370174,9392.63498879052,9401.39872709283,9416.65349122389
"5253",42956.6081309689,42930.3835271431,42854.4529268204,42863.245606943,42829.5893419968
"5254",36107.3836432503,35900.428876902,35908.6727366123,35902.7863066072,35888.5261089312
"5255",49259.5494029504,38965.1547464835,38578.7818080169,38572.8716353714,38591.1619823454
"5256",-6355.84807494034,-10244.0025725496,-10369.8902691071,-10355.7569143953,-10345.2791934352
"5257",4286.60974096079,4172.44899548442,4157.23176470131,4163.70850266216,4180.64764392298
"5258",31842.9084477875,30833.1576730504,30771.2500414751,30749.1757047214,30767.7633187118
"5259",29236.649941606,28188.9188449431,28195.8602445977,28214.7575174717,28231.6672324018
"5260",13899.9018806257,13569.5254040916,13582.0577096136,13589.2679262687,13603.6600534046
"5261",-14019.1096754453,-15584.9716792209,-15682.581019128,-15677.1927324341,-15668.6561721482
"5262",-1642.98566799221,-5903.94810140891,-6065.17572767787,-6059.93286289738,-6148.85863351124
"5263",-2867.57982435827,-7941.83683722161,-8034.06233295021,-8021.4804965014,-8005.55080112874
"5264",-16391.4656046295,-17200.324949108,-17228.2990931348,-17209.9383938383,-17192.1883464771
"5265",49648.6442881996,42961.5605180701,42831.6601489754,42838.1281000267,42848.0884963331
"5266",41118.2749611957,38802.0074676335,38581.2347269804,38456.5509008655,38434.9203264782
"5267",-12655.549705713,-12915.0564509459,-12921.3332866284,-12962.2181226975,-12968.3791969263
"5268",38792.4224135521,35972.947104299,35962.8968246142,35856.2438669558,35860.5501654931
"5269",3621.59117597067,-754.292198766188,-802.369344556847,-787.763396893519,-771.460026021664
"5270",34016.8561315676,31771.850330786,31646.7504437762,31604.2891191565,31601.5317399817
"5271",49029.6800884074,41542.703019106,41176.4210925713,41143.8204239792,41155.0058419318
"5272",-25673.3945420555,-27839.3160503141,-27990.2924825259,-28016.1174076158,-28003.45532548
"5273",-11097.2459126599,-13753.9798210321,-13759.2739727471,-13772.5858585341,-13762.8785922403
"5274",-10784.5993258094,-13616.0500908998,-13772.2696201132,-13806.6524018814,-13787.9904098895
"5275",-12245.1752464261,-12291.3485522862,-12305.0948619403,-12288.8150998928,-12271.0398857624
"5276",26532.2467817237,17482.0318154828,17452.6415574573,17016.9411251712,16920.5403961869
"5277",-12092.6141992632,-15266.2890176021,-15303.4755119073,-15302.0775998225,-15295.6942267216
"5278",4789.0908455706,2238.04987449245,2173.47974197193,2133.71318327566,2152.17192795707
"5279",-13441.5127870318,-16746.3932407458,-16811.9391722262,-16808.9419773236,-16810.9054325893
"5280",-21298.1817074887,-22383.2994275068,-22455.3097472752,-22482.8676316889,-22470.5685091071
"5281",-24238.6110540407,-24802.263341428,-24784.7895731959,-24781.8821668561,-24768.1803588405
"5282",-7369.83763151323,-9014.29311442345,-9080.97213212434,-9113.84362684142,-9095.60326011157
"5283",-11484.7821497583,-12272.3653377198,-12331.8213752515,-12419.6899776728,-12443.6725502856
"5284",-9368.491675979,-9965.86033168429,-9996.67313121236,-9982.11614831756,-9966.40932242383
"5285",-2842.41306816976,-2899.00730906284,-2934.72233166733,-2924.76080621515,-2908.55364310673
"5286",51196.0417720451,44698.1935784436,44592.3111414755,44554.3464032026,44553.7175316991
"5287",534.478422647451,-63.6435178919682,-91.6950150470772,-128.332178718347,-112.946568392866
"5288",20880.53767172,20563.7872629483,20484.0702177932,20498.3318151084,20516.48008878
"5289",33673.0766482687,33614.1015803037,33552.6396113326,33524.8363414061,33540.273646603
"5290",4112.17143652071,-3376.69376270316,-3443.94690714899,-3426.0996655208,-3408.17200629249
"5291",-11337.6462848206,-11748.13173935,-11842.228831658,-11823.9917669854,-11807.4984187872
"5292",28987.9940458455,28621.3206556239,28185.3811026937,28174.2244836328,28155.2835405707
"5293",35925.6050241902,34882.758885307,34813.1878466263,34817.1676901995,34833.2948941738
"5294",-6743.81115053108,-7014.00142288547,-7001.16408262865,-6998.66108664123,-6981.26418372914
"5295",-7656.30145991495,-8600.67426682095,-8612.13012961851,-8599.82961310252,-8583.10412908597
"5296",40968.1998492482,38418.6064828114,38037.9627327823,37972.004719189,37985.791379974
"5297",-8246.45318036073,-9489.08004432773,-9555.37061855209,-9537.19829421923,-9532.0212026434
"5298",3081.24840961708,3001.04163490116,2972.87241972103,2968.25505547753,2985.62399706641
"5299",52151.4027667556,44691.3836348718,44501.7342462769,44435.8367976405,44442.5026269384
"5300",-19183.8509638426,-24465.9749802156,-24517.4903233308,-24604.0248662131,-24603.7619011106
"5301",-20877.1204612972,-23806.3743826915,-23964.084299372,-23953.7869553024,-23963.8673265387
"5302",53290.0415661938,50972.3263347541,50971.6181761311,50978.0871625564,50995.1627515255
"5303",-13160.6851869091,-15427.7611892305,-15497.0157932656,-15488.0794881135,-15474.9123719656
"5304",-15787.0738784229,-16157.4931395369,-16257.5799240173,-16245.3225087138,-16229.007379783
"5305",17325.9904101783,11832.9756921053,10706.9308221209,10666.8918776633,10657.5232162421
"5306",-2781.73354401067,-2961.21917202344,-2992.12717968152,-2978.52009332483,-2962.56188254497
"5307",40701.6801735295,38352.6845936161,37969.7784379746,37869.3624429322,37875.2904465895
"5308",49329.7120791026,47134.8189441976,47147.7376495544,47078.7924936637,47077.7306305575
"5309",46008.8228492863,44300.7920185102,44265.6038276613,44201.9404990098,44200.5434786013
"5310",-11303.4959479108,-12274.1787436887,-12721.4696021534,-12733.7332038495,-12740.4974444284
"5311",-15243.9666605448,-15391.2074178076,-15561.1527173407,-15578.7401691448,-15578.1466918499
"5312",-1364.97882220577,-2695.91850985201,-2701.18893321747,-2747.72715570475,-2735.72088049069
"5313",31803.4132005589,29623.1104730127,29106.836544875,29025.288323134,29011.4878095892
"5314",29183.8639014878,24616.8024968935,24562.8352787806,24482.7481767312,24499.4120943736
"5315",-13874.3191494705,-14230.6874025935,-14301.3326209316,-14332.8673768125,-14320.8240512897
"5316",24333.5362663977,24098.4593473441,24099.6478701657,24101.182181329,24113.7236111187
"5317",-17565.7600881859,-17556.778468891,-17577.4969020176,-17576.7052993356,-17570.6767809656
"5318",-9851.19676076672,-16043.2353943045,-16787.6379407157,-16986.0537398833,-16978.4101991822
"5319",34771.0003925889,33094.3900818546,33021.1556732032,32885.1297964177,32855.7917906586
"5320",-12056.3238374931,-12871.6527498111,-12880.3745974657,-12866.4638415353,-12848.2064683305
"5321",42074.9944856647,41783.4100755384,41781.3132149143,41799.1414881819,41814.8669738166
"5322",51081.165147742,42022.8326559542,41570.8461462239,41512.9583318151,41529.0355463443
"5323",30786.0413066164,30236.887935937,30145.4486572971,30091.6517878797,30094.8254379397
"5324",-12467.5436872117,-13987.4016100929,-14141.9661949107,-14138.4747174569,-14123.3815870983
"5325",19285.0992514354,18072.1876826235,17783.4068729875,17613.1486366815,17630.262134119
"5326",40621.5353286529,39341.5838214486,38696.8448477776,38612.6797300902,38629.6703647692
"5327",-23164.2779139491,-23672.0276876089,-23716.2233106524,-23757.3091445518,-23743.6906389889
"5328",4073.43754268624,1238.9323202892,852.486858359009,868.338847210017,870.615802721886
"5329",-15456.858251918,-26415.9406193703,-27150.7254973846,-27633.6554891547,-27738.9816624529
"5330",20838.1400168519,20145.7636316226,20005.5917518263,19983.7477731113,19908.5728754459
