"","V1","V2","V3","V4","V5"
"result.3700",-111135.091555449,-111033.583401107,-110887.381490548,-110682.224101376,-110442.460510049
"result.3701",-110658.044267733,-110550.188408515,-110362.232136316,-110170.8826409,-109920.128463971
"result.3702",-110717.841042011,-110577.061752193,-110504.40721061,-110279.698316318,-110032.080344189
"result.3703",-111460.126783214,-111333.781391181,-111220.619748873,-111022.641468143,-110773.659750501
"result.3704",-110954.299241132,-110814.0538446,-110655.989613128,-110423.449200215,-110181.88388237
"result.3705",-110728.836726798,-110614.272938186,-110481.485089433,-110282.70025913,-110067.134759551
"result.3706",-110749.017947662,-110605.728793227,-110391.891230004,-110200.111109281,-109938.296361056
"result.3707",-110578.639546327,-110429.451570764,-110232.916936547,-110005.985031857,-109750.013381448
"result.3708",-110563.642693286,-110398.558152437,-110273.414610019,-110038.492325401,-109784.748740049
"result.3709",-110594.650607377,-110413.8638189,-110247.934650301,-110008.061321737,-109782.974484537
"result.3710",-110635.682159906,-110478.397230972,-110278.491232038,-110077.457540799,-109895.521636435
"result.3711",-110738.227233082,-110504.459518335,-110359.086796164,-110148.852470909,-109873.099986492
"result.3712",-110695.510215941,-110554.198461529,-110429.167972955,-110224.033932848,-109999.947358494
"result.3713",-112295.484194965,-112133.271361594,-111929.220880142,-111688.813919185,-111412.883087205
"result.3714",-111150.483749107,-111007.653584976,-110842.75614913,-110609.298875678,-110345.701447899
"result.3715",-111823.202187154,-111699.623485717,-111556.535566006,-111349.276613964,-111073.506909664
"result.3716",-110560.718791436,-110370.633667699,-110223.406058965,-109981.774981549,-109725.354647502
"result.3717",-111492.161652586,-111351.284525223,-111143.348184571,-110896.880328903,-110609.815361162
"result.3718",-111979.90068399,-111925.92821798,-111755.232329067,-111521.440787508,-111281.121797732
"result.3719",-111355.362777968,-111310.774029814,-111139.96401527,-110935.273222341,-110680.999370277
"result.3720",-112167.463699219,-112119.992797814,-111894.606184049,-111629.449324752,-111362.355096403
"result.3721",-109383.381022332,-109403.286538879,-109257.27357784,-109038.12539313,-108781.472170556
"result.3722",-109315.17723489,-109290.022182994,-109118.672174818,-108894.175216451,-108630.236517737
"result.3723",-112044.450790497,-111993.320777921,-111866.974728393,-111658.148321953,-111411.506351712
"result.3724",-112197.290463472,-112162.806712646,-112052.007553056,-111851.065046545,-111606.970271599
"result.3725",-112719.909942863,-112750.97674151,-112662.715443074,-112459.994791029,-112198.907865555
"result.3726",-112251.642959071,-112125.872965698,-111929.731489025,-111679.148454956,-111423.519675075
"result.3727",-111060.286827284,-110876.827053754,-110704.960351972,-110461.607328854,-110188.538658388
"result.3728",-112267.535129108,-112131.8690793,-111926.224468849,-111698.777831567,-111411.845159869
"result.3729",-111442.40648822,-111318.884068569,-111176.808946246,-110932.487410695,-110678.217888934
"result.3730",-112995.442505578,-112848.579065579,-112670.503748788,-112426.955171313,-112162.24375672
"result.3731",-111315.155746894,-111163.324668888,-111005.583919887,-110742.736592564,-110465.3331308
"result.3732",-111694.85061288,-111553.125347859,-111332.412026299,-111117.430690658,-110862.599449282
"result.3733",-111144.35284316,-110951.33787253,-110783.288534557,-110540.117832565,-110302.037903097
"result.3734",-111492.554941804,-111285.792134111,-111102.611317173,-110872.19112877,-110618.830812482
"result.3735",-111642.950692116,-111473.328008269,-111300.527911098,-111072.641647085,-110815.384327908
"result.3736",-111240.527128571,-111066.957699733,-110933.956631376,-110685.517364305,-110449.651012379
"result.3737",-111509.072587745,-111419.186965156,-111275.24070672,-111050.551296995,-110860.887181461
"result.3738",-111413.042316251,-111253.684961341,-111101.308405293,-110880.230168992,-110610.665223646
"result.3739",-111399.807530858,-111337.660679539,-111197.884673683,-110969.374582275,-110725.713349889
"result.3740",-111735.910321374,-111749.176905969,-111674.860999883,-111492.444273723,-111299.376335674
"result.3741",-111652.520265195,-111618.328511723,-111473.406006708,-111237.444305683,-110947.962854339
"result.3742",-111043.803088843,-110982.006210724,-110856.099555237,-110707.533366147,-110488.29961444
"result.3743",-111669.206192513,-111618.024709842,-111541.748368423,-111366.221502026,-111078.887473576
"result.3744",-111254.298960449,-111150.261240511,-111012.531274045,-110799.908138521,-110599.025201549
"result.3745",-111036.262391052,-110941.396189434,-110821.373323577,-110593.968001106,-110322.686453926
"result.3746",-110811.839053913,-110661.131832399,-110490.513449342,-110231.56785006,-109973.316411599
"result.3747",-110592.618320775,-110479.745630968,-110276.304089507,-110032.156964344,-109772.333346025
"result.3748",-109968.202075612,-109904.760565473,-109793.805208129,-109639.048108466,-109410.924153414
"result.3749",-110278.454319967,-110131.458371399,-110055.071575486,-109850.139064795,-109626.544634406
"result.3750",-110423.718261218,-110419.110753036,-110291.818115459,-110107.620430758,-109902.784355814
"result.3751",-110477.362263371,-110435.495015747,-110327.34609152,-110127.375185611,-109879.298223853
"result.3752",-109923.846143578,-109918.800097688,-109853.921800157,-109649.789647552,-109403.513141314
"result.3753",-110462.357664984,-110408.555230878,-110283.831839956,-110103.990167259,-109885.233893431
"result.3754",-109647.168065638,-109657.233859424,-109588.039544944,-109363.53753281,-109101.839502941
"result.3755",-109910.492598757,-109953.827220772,-109953.158062924,-109788.722026049,-109568.72823718
"result.3756",-109679.244153785,-109616.487494329,-109577.621561944,-109389.177152031,-109129.312790834
"result.3757",-108958.036435015,-108913.607628757,-108858.390501137,-108614.632637885,-108366.050871828
"result.3758",-108830.150032007,-108885.901099243,-108872.861031499,-108747.850022264,-108547.724574292
"result.3759",-108124.599004203,-108068.07240162,-107942.893490124,-107694.678273671,-107455.19302437
"result.3760",-107795.730018398,-107794.587674043,-107761.169531132,-107549.507898639,-107285.383120444
"result.3761",-108099.935853553,-107958.587658329,-107858.522908159,-107627.626287098,-107375.069965859
"result.3762",-107332.051612862,-107254.706232239,-107144.890720774,-106983.079949709,-106753.408965912
"result.3763",-107298.49251462,-107205.552850894,-107076.91686634,-106920.019874334,-106679.007357938
"result.3764",-107417.452880586,-107292.858982839,-107192.206004413,-106983.950386855,-106760.063158522
"result.3765",-106287.008814845,-106170.14706784,-106081.839829905,-105880.936147337,-105675.026951179
"result.3766",-106262.594950073,-106230.813606454,-106135.409004488,-105932.570512352,-105722.891156859
"result.3767",-106722.837124801,-106633.095345592,-106535.07768469,-106342.324188868,-106110.861193051
"result.3768",-105376.405264613,-105239.842233053,-105156.013296594,-105012.524697252,-104769.154733143
"result.3769",-106075.575218459,-105949.976229374,-105791.171046161,-105607.982387797,-105388.561820327
"result.3770",-104664.378251689,-104520.218723942,-104420.775542321,-104233.615352156,-104028.116711811
"result.3771",-105043.656993281,-104891.55776625,-104809.793698019,-104648.171342521,-104415.730824127
"result.3772",-104594.445431726,-104480.562542123,-104432.923356983,-104225.602638335,-103984.654014214
"result.3773",-105074.96793165,-104909.563898121,-104780.678494513,-104608.100995444,-104392.34787225
"result.3774",-105183.534599165,-105053.276547926,-105003.741344253,-104791.03908819,-104559.969748247
"result.3775",-104703.236028963,-104515.560023842,-104468.537188344,-104302.305521269,-104084.118104571
"result.3776",-104566.427988344,-104383.660045297,-104342.419443687,-104169.807492873,-103940.10724194
"result.3777",-104350.611052005,-104304.226111146,-104286.85008388,-104108.190961403,-103905.991199531
"result.3778",-104079.963777295,-103970.486232098,-103982.939068272,-103834.897822755,-103647.501503346
"result.3779",-104544.759972604,-104423.198032769,-104391.776669425,-104169.63344611,-103910.323979409
"result.3780",-103725.551599909,-103610.62129657,-103580.878366657,-103379.538910315,-103170.877261027
"result.3781",-103931.146499091,-103827.049038766,-103752.861589168,-103609.32035637,-103403.381449737
"result.3782",-103678.655106301,-103589.693466935,-103588.163651007,-103392.917045528,-103195.906290967
"result.3783",-95336.2870470871,-95193.447984886,-95190.0769102375,-94999.1398211065,-94774.2523845559
"result.3784",-104686.671668648,-104501.217200062,-104530.506495692,-104322.242186438,-104085.198921674
"result.3785",-104273.087483222,-104133.561552303,-104128.222175731,-103934.547196149,-103674.758274966
"result.3786",-104284.374753577,-104151.307873747,-104114.978200087,-103968.851545284,-103755.277042516
"result.3787",-105113.540173819,-104914.809436064,-104870.972400208,-104645.291652426,-104397.604227239
"result.3788",-104156.122592504,-104081.495544155,-104007.411034242,-103842.68798755,-103600.761185396
"result.3789",-104094.68235451,-103965.47059732,-103888.318926505,-103676.694392469,-103462.200241213
"result.3790",-104733.834171343,-104575.471841225,-104602.100944739,-104409.449076253,-104206.95755551
"result.3791",-104025.60405275,-103850.597884323,-103762.714745566,-103565.611229677,-103344.888486379
"result.3792",-104403.896541434,-104234.678735089,-104091.945179425,-103866.317427436,-103643.244895994
"result.3793",-104438.084199792,-104315.843726064,-104272.319979649,-104060.193120735,-103833.542058417
"result.3794",-104874.669073572,-104825.697048477,-104743.914383202,-104549.128726292,-104321.968647937
"result.3795",-105337.204424512,-105206.122891711,-105142.060686964,-104928.041834476,-104680.638993063
"result.3796",-105526.1177282,-105447.95878537,-105380.954043073,-105212.482277418,-104945.101409621
"result.3797",-106177.269059833,-106010.207476097,-105881.192928332,-105675.816055976,-105421.887172248
"result.3798",-106161.357604602,-106075.493411189,-105984.813761461,-105755.64523125,-105543.110473765
"result.3799",-106295.745232563,-106211.014482111,-106118.87411029,-105939.197890814,-105717.842053571
"result.3800",-106278.941023157,-106161.93915662,-106049.353146009,-105872.467170162,-105688.570553374
"result.3801",-106987.988167962,-106929.680118671,-106863.030145025,-106610.052557101,-106341.614114286
"result.3802",-106909.936028606,-106815.615847177,-106740.907174874,-106552.713156495,-106316.901759702
"result.3803",-107419.019509949,-107369.412952527,-107356.604919276,-107224.506678557,-106987.03343303
"result.3804",-107896.891493909,-107844.159655815,-107790.100667058,-107564.251512943,-107353.243334159
"result.3805",-108037.915672881,-107891.421664102,-107728.464402005,-107528.572192601,-107301.532901722
"result.3806",-107818.106300595,-107726.068150634,-107671.883969299,-107500.434843494,-107243.869630885
"result.3807",-108455.64559377,-108455.63409072,-108310.169861468,-108118.644125703,-107895.927197237
"result.3808",-108822.624199064,-108854.512107941,-108754.84957034,-108608.322497075,-108384.314328123
"result.3809",-109192.001525599,-109208.240240313,-109158.489097472,-108981.294024824,-108751.557589591
"result.3810",-108884.758152452,-108841.786438355,-108783.82603542,-108573.259759127,-108344.655251443
"result.3811",-110167.352737863,-110205.094903809,-110067.886048231,-109858.441054763,-109625.554986941
"result.3812",-110503.360762508,-110440.385830328,-110269.284540559,-110036.171897164,-109799.887551982
"result.3813",-110204.720011065,-110268.88891987,-110222.384251965,-110033.806680328,-109799.898323086
"result.3814",-110561.133008217,-110679.782984374,-110602.091053319,-110410.226581163,-110152.143474363
"result.3815",-110431.08280552,-110343.715448903,-110245.728952673,-110070.491850908,-109870.690717344
"result.3816",-110819.554291971,-110772.612481663,-110694.86291978,-110504.677024608,-110255.243487585
"result.3817",-110411.956357592,-110318.356612271,-110200.16683632,-109998.312786466,-109724.373871898
"result.3818",-110777.2261475,-110770.965613686,-110671.011794206,-110523.329523571,-110276.729021314
"result.3819",-110930.963223024,-110853.272261893,-110680.143034235,-110449.342382557,-110187.000788542
"result.3820",-110574.138273961,-110554.044731292,-110448.989952397,-110255.102541227,-110039.094206356
"result.3821",-110958.218292516,-110875.29460374,-110762.219660199,-110568.454651855,-110304.623629142
"result.3822",-111352.10288034,-111376.347951787,-111275.897689094,-111070.196442853,-110800.605112857
"result.3823",-111207.54500674,-111128.489544149,-111013.051755896,-110820.783513967,-110540.02652197
"result.3824",-110863.269294679,-110793.153679201,-110714.371975177,-110547.142234131,-110307.644421465
"result.3825",-111605.517701927,-111471.905436499,-111324.631848844,-111117.609594712,-110826.042996751
"result.3826",-111468.238949517,-111296.966543871,-111118.692879869,-110900.598638294,-110637.778213396
"result.3827",-111663.65358292,-111539.294040209,-111400.28143237,-111146.150907585,-110876.268916451
"result.3828",-111500.87137652,-111325.16375307,-111140.750585115,-110909.563273761,-110625.946678617
"result.3829",-111572.251470996,-111434.752146376,-111290.631770906,-111090.116319743,-110874.115226846
"result.3830",-111136.424354522,-110944.441858257,-110817.31331367,-110607.81322046,-110348.790837705
"result.3831",-111065.588790997,-110905.42041519,-110700.908692976,-110478.807246823,-110243.878309897
"result.3832",-112112.648474624,-112012.66266037,-111899.381730324,-111704.19160991,-111476.788214722
"result.3833",-110839.446045374,-110639.893429487,-110512.792323082,-110309.674035478,-110044.602808188
"result.3834",-111036.619903146,-110835.164287804,-110646.071766752,-110414.847363063,-110137.322109445
"result.3835",-111923.939923095,-111811.970785367,-111672.643781217,-111491.878374311,-111262.061705664
"result.3836",-112141.983679632,-111982.730165773,-111790.364456166,-111545.018718778,-111276.629640308
"result.3837",-112119.73937911,-112023.699877318,-111843.529570112,-111634.753223685,-111389.058788155
"result.3838",-111110.432191185,-110926.600833876,-110793.741540506,-110574.945799758,-110332.092410692
"result.3839",-112217.553765286,-112039.873460902,-111842.337281881,-111619.644259526,-111340.129214965
"result.3840",-112073.28401537,-111932.23102761,-111748.80708858,-111540.413505333,-111287.472767355
"result.3841",-111971.828558799,-111912.236592636,-111783.786689925,-111551.340405389,-111362.176098625
"result.3842",-112494.432396639,-112479.802361347,-112327.834972714,-112134.672279039,-111879.903415721
"result.3843",-111743.071840865,-111876.990906998,-111759.867328502,-111626.977478814,-111444.927582658
"result.3844",-109836.412589344,-109930.252176282,-109813.673968566,-109602.381330435,-109383.986060554
"result.3845",-110178.589525402,-110207.106666306,-110021.728924146,-109786.369587668,-109531.867977806
"result.3846",-112582.529176946,-112568.44664161,-112403.507220818,-112219.94162149,-111991.964789321
"result.3847",-112307.210647305,-112373.690282301,-112178.627644467,-111942.839903959,-111671.221036894
"result.3848",-112160.43404896,-112183.510203709,-112107.327148255,-111887.572791549,-111711.667482331
"result.3849",-112543.989434513,-112438.713200829,-112274.758012294,-112051.055371202,-111823.431045955
"result.3850",-112144.623725556,-112010.966174719,-111887.766622791,-111664.968234716,-111397.359522828
"result.3851",-110788.247142758,-110612.710505922,-110464.06802784,-110288.303817195,-110079.458816704
"result.3852",-113020.659884874,-112880.211917356,-112706.83348093,-112471.450577576,-112193.429853184
"result.3853",-113097.329225146,-112900.819032828,-112709.872637026,-112472.43693696,-112249.372389603
"result.3854",-112597.227943827,-112480.437731468,-112324.215125612,-112124.127524137,-111837.485562867
"result.3855",-111218.057836957,-110980.149449873,-110824.132484447,-110607.979411192,-110358.962558503
"result.3856",-111571.740162458,-111382.116959415,-111178.775783064,-110924.182373441,-110635.047996494
"result.3857",-112474.709468095,-112286.553201893,-112116.665583118,-111875.781195869,-111618.343932518
"result.3858",-112180.968541559,-112001.404794414,-111824.855675273,-111604.51349119,-111337.430798402
"result.3859",-112158.526174536,-111945.748506183,-111824.924631788,-111583.690520493,-111319.132577587
"result.3860",-111870.636491478,-111805.858257089,-111679.464252534,-111456.90151276,-111213.534960183
"result.3861",-112714.042698865,-112608.035989978,-112497.500377258,-112280.517015308,-112019.445059983
"result.3862",-111825.400061393,-111680.404630599,-111538.289011278,-111341.821093034,-111106.257379609
"result.3863",-112643.100214282,-112562.244893969,-112378.850776423,-112158.26244091,-111874.199394465
"result.3864",-112296.572099164,-112241.333937127,-112082.479026377,-111870.695628242,-111609.937301151
"result.3865",-111824.086971184,-111714.91509554,-111561.280613839,-111307.147021689,-111049.339376819
"result.3866",-112146.754988189,-112009.988409484,-111875.897295443,-111649.983450156,-111385.309157917
"result.3867",-111857.866166753,-111783.03006356,-111605.910442166,-111344.519713692,-111097.595997062
"result.3868",-111705.86205115,-111618.234162969,-111466.19098039,-111247.470770917,-111014.379294062
"result.3869",-111285.454231196,-111239.4741245,-111124.795259352,-110917.226625366,-110688.166300908
"result.3870",-111101.267668737,-111054.644045825,-110953.685163233,-110746.075269453,-110511.155936875
"result.3871",-111368.085821404,-111275.489184973,-111059.708159713,-110883.322988615,-110639.303384475
"result.3872",-110849.276855055,-110799.419116145,-110661.156712289,-110452.065275344,-110229.433029764
"result.3873",-110808.421810082,-110788.782763897,-110660.537848996,-110461.247205444,-110257.088518864
"result.3874",-110864.146534023,-110832.192138918,-110736.769491126,-110581.678472337,-110354.986714548
"result.3875",-110612.275951954,-110649.383396379,-110569.851153219,-110399.955023145,-110117.381170012
"result.3876",-110729.910889456,-110614.70105127,-110482.904515099,-110304.973572745,-110084.645946979
"result.3877",-110334.68244393,-110398.285995603,-110333.536780466,-110184.718525066,-109940.018936001
"result.3878",-110650.326043377,-110688.837550315,-110717.488667427,-110533.025923918,-110302.444234333
"result.3879",-110173.877594382,-110102.639253122,-110038.468302404,-109823.265731232,-109593.600435865
"result.3880",-110275.099063455,-110182.582612896,-110092.866958014,-109873.565191848,-109631.370532368
"result.3881",-109262.600021374,-109303.735115159,-109221.422887831,-109050.123693797,-108855.912095559
"result.3882",-108654.043556194,-108691.066332393,-108660.984668069,-108558.661640497,-108343.812539298
"result.3883",-108668.658966991,-108561.455941463,-108478.704876021,-108302.317180611,-108056.790044272
"result.3884",-108738.742515265,-108698.528797813,-108604.469416177,-108405.629351417,-108190.772180732
"result.3885",-108185.847927525,-108068.060100225,-107995.749640895,-107780.53082787,-107542.226965337
"result.3886",-107966.042273044,-107884.189888024,-107732.796311098,-107552.776267175,-107282.908032266
"result.3887",-107648.713414337,-107539.189422454,-107452.446842954,-107268.858310693,-107041.034556676
"result.3888",-107969.813982025,-107917.367238518,-107779.96846051,-107549.889992483,-107341.94199056
"result.3889",-107461.37060779,-107289.122465941,-107182.880767934,-106970.480686484,-106729.994039155
"result.3890",-106940.940865292,-106911.08754977,-106801.200006742,-106635.906133073,-106421.289094251
"result.3891",-107012.759749188,-106917.19792827,-106806.156721416,-106625.328962667,-106357.574155583
"result.3892",-106592.430475883,-106527.816780468,-106478.086347811,-106293.42528154,-106074.140128001
"result.3893",-106037.759335784,-105894.204120002,-105811.046530839,-105613.457481915,-105411.305902553
"result.3894",-105514.528236948,-105374.192790737,-105296.385893253,-105149.582670139,-104925.393906995
"result.3895",-106163.258066003,-105960.788501034,-105820.289259428,-105645.570510745,-105417.374703395
"result.3896",-105386.832528234,-105263.026356009,-105154.181955424,-104952.011389669,-104718.76968942
"result.3897",-105439.159512676,-105318.061731401,-105222.396144512,-105025.464284997,-104794.638721602
"result.3898",-104711.029918569,-104552.111119015,-104499.221547458,-104326.461554257,-104099.999439381
"result.3899",-105239.76706245,-105084.926794693,-105055.563302762,-104874.708740791,-104627.776701101
"result.3900",-105057.819906638,-104899.304209846,-104846.151604837,-104644.221904058,-104399.647966615
"result.3901",-104931.831493817,-104813.954661154,-104798.851939866,-104635.035053911,-104431.288010651
"result.3902",-104759.512113872,-104656.71872409,-104671.987662683,-104495.778346461,-104267.743906923
"result.3903",-104909.487155241,-104866.823333551,-104832.53794866,-104643.048445398,-104483.819759865
"result.3904",-104540.170672252,-104371.039225236,-104282.123542952,-104130.282784515,-103898.731031987
"result.3905",-105093.832354917,-104938.351959684,-104868.939094837,-104703.635671317,-104447.603031328
"result.3906",-104645.92149254,-104500.825615846,-104437.582551854,-104239.899364823,-103998.720471789
"result.3907",-95943.6231165207,-95816.1863818838,-95886.229864833,-95722.1671485836,-95500.736418458
"result.3908",-105221.100010371,-105019.600122568,-104937.220574002,-104722.877690656,-104508.1404066
"result.3909",-104713.03560932,-104665.417623611,-104652.116947839,-104493.572018568,-104251.635506158
"result.3910",-104743.434228175,-104577.583483234,-104519.424096277,-104294.764028509,-104072.651680482
"result.3911",-105180.177934426,-105029.873157242,-104951.325746116,-104775.787389342,-104557.031018093
"result.3912",-105229.699851527,-105046.912755132,-104972.329360136,-104831.221609508,-104583.557450703
"result.3913",-104844.151229662,-104677.836486882,-104531.218180817,-104308.461547673,-104066.055378192
"result.3914",-105407.347305716,-105239.942511692,-105184.750436948,-104984.252857028,-104734.71366595
"result.3915",-105067.295247867,-104919.767201921,-104881.942087833,-104722.020377166,-104512.689369643
"result.3916",-105058.069098809,-104901.031127118,-104850.573745703,-104690.734499304,-104475.392799196
"result.3917",-105745.179301546,-105627.495036368,-105589.021549176,-105397.071629623,-105177.925664196
"result.3918",-105379.913127468,-105318.362314611,-105272.201300058,-105076.812275866,-104838.188212588
"result.3919",-105786.914707785,-105709.790293553,-105619.780194059,-105412.318689035,-105159.527566091
"result.3920",-105797.600530922,-105678.134462443,-105617.961206204,-105493.759652821,-105244.480712273
"result.3921",-106281.835253785,-106154.166977395,-106057.705714447,-105835.178213,-105625.180818794
"result.3922",-106512.757143354,-106479.004413275,-106454.678874074,-106281.771237745,-106054.122553141
"result.3923",-106791.525737365,-106737.326641151,-106661.177867003,-106468.189007793,-106229.072297597
"result.3924",-107188.896880401,-107114.017489348,-107045.577925133,-106859.208713379,-106627.053364628
"result.3925",-107234.914266744,-107120.301422182,-106994.59187819,-106782.661277267,-106531.196526343
"result.3926",-107226.547709197,-107172.919242305,-107044.895038152,-106859.73640354,-106624.796038208
"result.3927",-108007.352728477,-107936.151735848,-107852.457527045,-107649.921344652,-107422.229374136
"result.3928",-108396.0250414,-108337.677535194,-108207.066735645,-108004.824346184,-107809.374113287
"result.3929",-108604.532468391,-108514.733537921,-108368.614101891,-108189.337494559,-107971.360826568
"result.3930",-108537.998689414,-108428.690749642,-108291.155845139,-108085.487761048,-107817.34936517
"result.3931",-108852.005145778,-108863.434009597,-108752.694483492,-108561.912820528,-108302.729220786
"result.3932",-109676.126566176,-109585.829115568,-109446.89613853,-109269.722938614,-109020.561957203
"result.3933",-110033.766484404,-109983.659205031,-109803.487706506,-109632.485526116,-109430.092682534
"result.3934",-109390.919003161,-109277.821094182,-109136.832925297,-108963.501936316,-108731.387924666
"result.3935",-110783.251632795,-110681.333360191,-110599.657619767,-110403.765133905,-110165.678109265
"result.3936",-110539.480821109,-110515.353601486,-110431.815147681,-110243.39351705,-110004.401845022
"result.3937",-110757.520812952,-110798.370423376,-110702.280133053,-110538.458605041,-110276.781864914
"result.3938",-111577.362869507,-111547.6279053,-111452.550337336,-111280.965140928,-111005.010631169
"result.3939",-111248.626098658,-111182.350115128,-110991.728874246,-110754.754983598,-110513.030530908
"result.3940",-111338.993114745,-111244.248753576,-111105.633388507,-110931.249935607,-110712.359002554
"result.3941",-111352.245236826,-111326.892575273,-111177.476086858,-110947.917396191,-110701.474490551
"result.3942",-111201.298328187,-111063.635234271,-110906.272666875,-110696.177632514,-110478.112447723
"result.3943",-110693.795580435,-110710.676548379,-110636.211907239,-110491.933795866,-110242.751779554
"result.3944",-111545.317614374,-111446.899073477,-111321.995171639,-111097.598111322,-110822.517893714
"result.3945",-111813.681809137,-111722.340072247,-111565.134016929,-111335.106105106,-111069.560899306
"result.3946",-111691.050357435,-111564.727131665,-111365.590691664,-111188.556867359,-110885.881537921
"result.3947",-112332.933324312,-112381.310872509,-112287.211250574,-112051.036542743,-111812.840472788
"result.3948",-111865.428521563,-111804.218006326,-111691.483016702,-111483.171771251,-111242.146286216
"result.3949",-111977.347792881,-111969.330264255,-111871.870359679,-111688.396956851,-111410.217652603
"result.3950",-111780.45794234,-111631.625423751,-111443.201427111,-111180.348737453,-110899.017163363
"result.3951",-111968.345338129,-111843.649660818,-111768.229546711,-111524.911818817,-111314.373490681
"result.3952",-112659.849859818,-112636.318201852,-112536.857574072,-112321.600896657,-112037.097776833
"result.3953",-111641.164786041,-111466.907845614,-111307.850645522,-111124.698403278,-110876.516677266
"result.3954",-111720.352739915,-111651.947248349,-111565.025642346,-111385.117832837,-111098.217177871
"result.3955",-111275.179153802,-111078.634022205,-110899.767388492,-110702.570020708,-110443.660601616
"result.3956",-112059.495028195,-111921.008409146,-111756.622569593,-111537.445311132,-111268.102866823
"result.3957",-112067.954152939,-111996.951922241,-111864.991894708,-111619.087193352,-111373.700750647
"result.3958",-111187.857238014,-110991.953122443,-110855.857151612,-110657.568788823,-110415.652979881
"result.3959",-112542.330462554,-112465.283041612,-112291.063279071,-112105.805256657,-111832.741949949
"result.3960",-112365.175596828,-112204.582948766,-112006.324172289,-111767.341181377,-111544.328563181
"result.3961",-112996.502810309,-112837.551900523,-112675.061146203,-112461.515620407,-112208.997100141
"result.3962",-112493.980371115,-112269.29852705,-112042.043511407,-111815.811260563,-111542.846315022
"result.3963",-113194.479194688,-113082.821020984,-112926.040979643,-112721.681615631,-112453.013308199
"result.3964",-112179.009440409,-111951.120150045,-111738.045188947,-111485.178702166,-111229.25629468
"result.3965",-112663.160160306,-112562.015709433,-112444.750308607,-112250.299903935,-111986.257313389
"result.3966",-113293.412494495,-113199.948294279,-113011.653844341,-112751.038149869,-112495.240842891
"result.3967",-112755.513336753,-112755.870621869,-112541.284775587,-112309.705852568,-112069.088997776
"result.3968",-112829.078483253,-112990.204748048,-112828.926175267,-112617.156803068,-112386.797221313
"result.3969",-110019.339131706,-110051.8820534,-109969.0085481,-109757.886967918,-109528.372409297
"result.3970",-110660.165169882,-110731.175602288,-110654.79780455,-110443.019686153,-110197.192425035
"result.3971",-113383.052029271,-113385.334669897,-113236.667784534,-113028.722094223,-112763.719848786
"result.3972",-112613.47475408,-112604.626983836,-112429.681959808,-112193.722864749,-111926.591328751
"result.3973",-113357.000288519,-113289.449662998,-113129.665721814,-112926.683852375,-112659.780109338
"result.3974",-113115.106561924,-113084.471594485,-112881.12640639,-112655.563794618,-112416.611111965
"result.3975",-112969.024235685,-112744.189455043,-112538.065549885,-112298.045946957,-112040.883773585
"result.3976",-113019.950847,-112878.409918189,-112738.030713034,-112532.927491909,-112262.959342047
"result.3977",-112718.875818412,-112482.245582668,-112239.385830289,-111979.952047976,-111727.279057364
"result.3978",-113575.311088978,-113378.470999572,-113179.30939308,-112943.839969821,-112716.69234015
"result.3979",-113221.083227199,-113061.798328722,-112885.566438039,-112644.232430422,-112384.042186193
"result.3980",-113102.99815914,-112872.053558641,-112743.557111478,-112528.370946791,-112252.945988673
"result.3981",-111100.596672951,-110861.647585923,-110665.98129332,-110399.538516247,-110127.342429222
"result.3982",-112961.708530428,-112815.310843849,-112644.0226681,-112367.34586737,-112100.514290467
"result.3983",-113001.172340953,-112845.829302918,-112647.530965785,-112432.937311502,-112182.10717038
"result.3984",-112199.491412475,-112062.592133108,-111870.304463316,-111661.63423011,-111415.048375124
"result.3985",-112758.744183919,-112576.356456373,-112398.525248101,-112132.125047235,-111899.989420162
"result.3986",-112765.561781402,-112645.95997597,-112514.163546288,-112287.658764835,-112014.877761574
"result.3987",-112624.660098102,-112534.972454496,-112454.877999188,-112269.348950009,-112006.076456686
"result.3988",-112196.210293621,-112073.531340957,-112010.644356628,-111821.394110016,-111581.87567686
"result.3989",-113304.502075725,-113196.021418592,-113084.213448778,-112845.676907576,-112602.678420524
"result.3990",-112481.701557206,-112414.834420864,-112255.535499505,-112036.90595496,-111817.236329937
"result.3991",-113076.355272803,-113050.476961451,-112902.336888675,-112668.882937261,-112420.270519321
"result.3992",-112642.113119071,-112566.728302078,-112415.369931338,-112160.759341519,-111893.592461107
"result.3993",-112238.569893553,-112126.313768266,-111977.303638187,-111757.686701919,-111462.050132261
"result.3994",-111971.876710268,-111881.870673727,-111714.635069927,-111505.320454294,-111254.410811181
"result.3995",-111810.894641092,-111727.203117418,-111560.70190252,-111302.781270588,-111067.514821522
"result.3996",-111450.837158938,-111434.300647695,-111305.350222761,-111113.357140229,-110842.484135751
"result.3997",-111504.283068216,-111356.335351801,-111191.047897244,-110958.81505988,-110723.118486829
"result.3998",-111584.771728194,-111486.359087856,-111356.920623197,-111163.406927392,-110895.325909761
"result.3999",-111935.033857579,-111899.070434657,-111790.575882931,-111614.192072217,-111334.457451677
"result.4000",-111627.201732953,-111557.163786829,-111407.32792813,-111175.642024455,-110926.156749753
"result.4001",-111153.826833481,-111146.972559713,-111079.627030411,-110858.288803065,-110644.56673636
"result.4002",-111290.616416,-111190.754774397,-111088.388400483,-110890.854192525,-110672.654508787
