"","V1","V2","V3","V4","V5"
"result.1210",-91591.5504136242,-91559.114451268,-91640.8462157539,-91571.0512778652,-91297.4035950404
"result.1211",-82439.5284954101,-82443.0494169362,-82503.8511949651,-82419.1223279566,-82139.8815610703
"result.1212",-91130.2341907443,-91088.1958380917,-91123.9337756871,-90999.5886551174,-90623.3725645275
"result.1213",-91222.8978867331,-91271.2643196156,-91434.017110231,-91416.9560563407,-91175.4157300081
"result.1214",-91749.0448002784,-91697.9923830675,-91758.0302808968,-91679.1824466352,-91358.95427644
"result.1215",-91106.5096892881,-91101.2425792185,-91221.1753209044,-91195.9672240332,-90930.5790467199
"result.1216",-91605.151252246,-91619.5795062376,-91740.5438082811,-91728.4902952507,-91496.6567976243
"result.1217",-91717.6115002465,-91716.8105242603,-91771.6041344194,-91720.807319177,-91481.5782506697
"result.1218",-92492.0496854239,-92493.1826700265,-92597.0928885506,-92531.1780971671,-92286.1552726991
"result.1219",-93612.0025209445,-93655.0751814351,-93694.2199806635,-93627.1928323997,-93411.7480462946
"result.1220",-96150.3396519042,-96173.9616494176,-96218.9177148541,-96140.525789322,-95871.1120125778
"result.1221",-97104.9613578905,-97299.8005569887,-97502.4701613052,-97561.5153360759,-97404.5945937116
"result.1222",-98274.7857873851,-98375.7029435402,-98537.6307994955,-98504.2900749208,-98314.6051798591
"result.1223",-98844.2926126166,-99038.0683879685,-99158.969647248,-99110.1858398093,-98885.704236157
"result.1224",-98633.6760038051,-98779.9568633311,-98884.3853542507,-98845.082795724,-98639.3113603233
"result.1225",-98767.0962087478,-98859.6588507781,-98891.4812970495,-98796.5281858397,-98541.502420116
"result.1226",-99604.9704790379,-99583.7229631247,-99584.669051017,-99422.9743079082,-99103.8569240423
"result.1227",-99966.5647747289,-99963.5120103964,-99939.1246016878,-99770.4890086473,-99385.4985701582
"result.1228",-99623.4010237037,-99568.5053273538,-99513.7647146404,-99359.4314264728,-99020.7976151966
"result.1229",-100027.525902517,-100011.331041711,-99956.6924991986,-99725.6056832752,-99335.0779377863
"result.1230",-100352.383372187,-100365.343804739,-100373.088777176,-100245.568194407,-99880.5603875373
"result.1231",-102132.744900446,-102237.861780233,-102251.957308156,-102116.53026484,-101769.17312748
"result.1232",-98607.956225836,-98902.0743212277,-98935.4694799531,-98891.0852582792,-98661.8075111861
"result.1233",-102443.250495339,-102591.087916671,-102625.114150067,-102566.477010052,-102280.154519993
"result.1234",-101712.561510272,-101798.362701238,-101784.118820108,-101610.403344444,-101263.537635885
"result.1235",-100389.458195219,-100430.729642406,-100419.472838509,-100272.368504356,-99949.9583708393
"result.1236",-101051.859742621,-101036.714339391,-100957.750267028,-100763.86078902,-100338.44071525
"result.1237",-100643.353515602,-100633.292217502,-100632.011559371,-100481.888657247,-100144.178763463
"result.1238",-100898.787189678,-100925.667731438,-100925.469419854,-100727.341444967,-100315.551838425
"result.1239",-99978.2762546803,-99982.2550135983,-100008.667563305,-99875.1760916725,-99542.9487879136
"result.1240",-98940.9150894205,-99060.8206677873,-99132.0453766951,-99040.6248250036,-98801.7874549472
"result.1241",-98255.069400089,-98373.7487408688,-98480.9900362389,-98430.2222619857,-98219.9909838251
"result.1242",-95982.0338165292,-96105.6238845873,-96205.8808453456,-96196.9488265142,-96000.1288774714
"result.1243",-94746.9466138776,-94789.9188466881,-94820.4056127075,-94698.8352912492,-94409.2742942275
"result.1244",-94037.9780164928,-94062.3357529066,-94121.2676103632,-94039.9026117225,-93799.6798530337
"result.1245",-92120.3137190984,-92144.3053043765,-92308.2381207628,-92283.0032812685,-92106.4160865481
"result.1246",-92806.2756268794,-92791.9281893657,-92794.33151196,-92666.1450595262,-92407.8093546222
"result.1247",-92005.7334299308,-92020.8638852093,-92109.395218278,-92043.8993693417,-91784.528528297
"result.1248",-91998.3001887618,-91987.6096196019,-92049.9869204372,-91946.3938190439,-91642.9684614873
"result.1249",-92219.9345829946,-92208.153591751,-92341.75557604,-92298.0720300324,-92051.6130710806
"result.1250",-91773.9520037215,-91755.0876898255,-91808.3710554892,-91737.4544618174,-91470.5869717044
"result.1251",-83341.2734107971,-83309.8531957607,-83375.0527522285,-83296.7387852766,-83055.6634930515
"result.1252",-92570.6600706279,-92544.7082260042,-92559.6838853685,-92403.1306846604,-92049.5852825598
"result.1253",-92263.7213634155,-92271.6898329029,-92359.7338702706,-92288.4451495043,-91984.6583992253
"result.1254",-92073.1947384196,-92122.4724999499,-92297.6831834114,-92268.5939330292,-92070.8632993084
"result.1255",-92335.6387706791,-92403.2627964594,-92533.3596663996,-92563.2721365361,-92332.9642891795
"result.1256",-92723.1671141887,-92739.3212172936,-92832.2004151687,-92778.17900269,-92532.6497777498
"result.1257",-92602.5235662636,-92618.6802231233,-92696.5961149494,-92640.1308004413,-92368.8053491411
"result.1258",-93745.2875727243,-93800.7170342812,-93903.0793296886,-93834.2968300948,-93592.4603070012
"result.1259",-95264.9424248236,-95295.1984284268,-95334.6925907395,-95217.3142704399,-94937.4944895031
"result.1260",-95663.5064643268,-95717.7902918493,-95772.3602908437,-95776.6090944734,-95603.1999901444
"result.1261",-95675.181158064,-95768.1339950744,-95840.4842242711,-95772.908145988,-95584.9298232981
"result.1262",-96265.9254652911,-96414.5009868505,-96491.7370154721,-96484.9440977652,-96295.8704336491
"result.1263",-96860.5984759382,-96933.3037108121,-97042.1365634392,-97040.3274391751,-96928.6968828136
"result.1264",-97496.2461869268,-97611.1269941071,-97742.027613784,-97638.7938472044,-97361.8004768198
"result.1265",-97388.9544415399,-97401.5274969443,-97466.3706287399,-97417.2025732337,-97186.7197351446
"result.1266",-97758.0348576313,-97964.1485284999,-98126.4297629215,-98118.0118227776,-97910.2760328866
"result.1267",-98639.6155059005,-98650.9815188302,-98711.7537302796,-98615.3448641397,-98315.3298808986
"result.1268",-98695.6143324044,-98928.0793304574,-99077.5321299855,-99075.1378144892,-98898.8952267256
"result.1269",-99760.2395977198,-99836.6521495616,-99902.0148538669,-99839.6236565386,-99607.2008130976
"result.1270",-99915.3388588001,-100054.187728471,-100133.51685782,-100087.071722759,-99860.6748956368
"result.1271",-99782.2232942869,-99863.9698398542,-99916.4189736736,-99853.123525581,-99591.2163865641
"result.1272",-101079.0487893,-101136.887190584,-101130.155669561,-101029.019873943,-100730.840608807
"result.1273",-99639.7666078272,-99577.6009646255,-99521.0821073509,-99364.7449562418,-99027.7366013119
"result.1274",-100302.725697278,-100315.664967562,-100311.20192184,-100175.50940702,-99911.4894480787
"result.1275",-101069.443762479,-101103.8733091,-101106.557529865,-100976.222578116,-100696.426097916
"result.1276",-100786.005702498,-100823.673537718,-100816.357326068,-100695.852759451,-100389.073576888
"result.1277",-99176.265511463,-99358.4637655096,-99417.6997925454,-99381.6034250291,-99109.5112881305
"result.1278",-99178.6603988772,-99509.103060733,-99589.4109834434,-99557.2820258426,-99389.4753028025
"result.1279",-101766.531014551,-101888.701864999,-101934.300613665,-101877.746303487,-101605.676416947
"result.1280",-102143.67435572,-102270.199620492,-102289.878259637,-102207.864336637,-101929.095873489
"result.1281",-102150.827524798,-102244.244070181,-102253.391583142,-102093.435638215,-101678.122617229
"result.1282",-102152.609564596,-102085.858265457,-102056.942287321,-101902.478446192,-101572.558171871
"result.1283",-101784.583414666,-101748.180888559,-101678.069500447,-101568.279851769,-101246.50618179
"result.1284",-101548.16949289,-101589.581492159,-101640.757655779,-101491.764619527,-101233.942472079
"result.1285",-100839.198994089,-100859.043541746,-100863.773698059,-100808.824596209,-100572.362800961
"result.1286",-101168.513686047,-101163.506436398,-101105.564393046,-100924.774486295,-100552.375601351
"result.1287",-100724.589803058,-100716.229854225,-100690.89642386,-100559.940696705,-100244.74280811
"result.1288",-100972.711164459,-101068.129093921,-101139.743241214,-101077.01642598,-100831.410346268
"result.1289",-99598.6651475362,-99721.4159842281,-99785.3163751706,-99712.0360856236,-99431.2910987518
"result.1290",-100027.654416438,-100183.556380585,-100279.070825895,-100215.255298059,-99983.0368361862
"result.1291",-99500.378784504,-99629.467586272,-99755.6794886279,-99687.4280683034,-99462.7002499174
"result.1292",-99076.5372186045,-99302.4399558146,-99376.8255059869,-99368.3993971169,-99124.7088517152
"result.1293",-98570.6190640898,-98749.0335859807,-98869.0310900456,-98814.9090241018,-98565.7682222214
"result.1294",-97086.6125847179,-97178.4530276305,-97262.2895998382,-97230.0149415691,-97017.4297397283
"result.1295",-95491.1359762824,-95570.0367691222,-95650.8302283114,-95582.316973402,-95358.6225533067
"result.1296",-94315.0051380939,-94343.2543412436,-94440.3022811174,-94390.318804849,-94191.6351026897
"result.1297",-94265.8659588644,-94294.9617040701,-94386.3139950921,-94382.7473511985,-94153.3190910899
"result.1298",-93761.560689505,-93751.0011869084,-93736.1792064749,-93593.5791062825,-93317.9490949808
"result.1299",-93288.3094883271,-93245.1837157555,-93244.590818085,-93118.3727381089,-92830.6344466923
"result.1300",-93328.4513157264,-93264.2522817436,-93308.1667259241,-93273.8870685003,-93016.3257745957
"result.1301",-92740.8595580465,-92753.9767152636,-92878.6575138896,-92863.3460195075,-92622.1650936585
"result.1302",-93174.3494509332,-93202.2091763981,-93331.9182725388,-93275.7205396568,-92994.1898562458
"result.1303",-92815.3607065993,-92766.422362768,-92798.0907196692,-92662.8088895984,-92363.6378421575
"result.1304",-84254.1736760681,-84238.3594175468,-84321.9121715377,-84249.250311547,-84013.6585299478
"result.1305",-93164.3706811216,-93079.9407234646,-93070.2456749956,-92891.6716818838,-92500.2051966987
"result.1306",-92959.1141249139,-92981.8089799107,-93132.4793869013,-93109.6188947374,-92904.6722669912
"result.1307",-93257.1325446879,-93247.7968271153,-93350.6045140276,-93300.8944477583,-93061.5699926357
"result.1308",-92974.4673332543,-92952.2889994501,-93036.7562900613,-92973.1091162444,-92689.4673360109
"result.1309",-92941.8595284124,-92928.4401866148,-93048.4775115344,-93034.4199596413,-92827.5520985453
"result.1310",-95046.4701456723,-95061.2046225511,-95085.1577985151,-94976.8781024451,-94719.6926338117
"result.1311",-96790.7771333784,-96974.5051733592,-97065.3346445627,-97036.4181599613,-96831.6282563842
"result.1312",-97812.9414038332,-97854.0343429079,-97928.0157167194,-97888.3290336386,-97678.9659639775
"result.1313",-97989.3064658177,-98211.1834314143,-98341.5749768417,-98312.0236804347,-98118.3689733229
"result.1314",-97824.4151148054,-97899.6894080826,-97937.6045934252,-97857.0245965698,-97593.2789431269
"result.1315",-98213.4517494376,-98375.0328013399,-98506.4672774734,-98508.4755122385,-98352.1776592211
"result.1316",-99622.0718101582,-99683.1935277988,-99729.9154205158,-99644.2644689541,-99399.9923734626
"result.1317",-99956.9126099056,-100045.002842132,-100129.334527852,-100095.317733758,-99904.635414124
"result.1318",-100048.281455471,-100219.499832991,-100309.247018838,-100277.646178265,-100083.26811797
"result.1319",-101078.815738725,-101213.592445095,-101245.751881938,-101137.617616996,-100898.336859915
"result.1320",-100954.86781702,-101041.48677599,-101093.907371687,-101039.376548768,-100800.876630582
"result.1321",-101414.080784151,-101374.553306445,-101297.655898705,-101139.056960845,-100778.64284477
"result.1322",-100934.338538015,-100969.31004507,-101009.746980297,-100927.114911935,-100676.762387561
"result.1323",-100853.362567872,-100913.241208548,-100949.306265239,-100824.332734649,-100527.094163668
"result.1324",-101114.460207112,-101203.478842512,-101222.58296619,-101136.656151825,-100891.223610132
"result.1325",-101020.880811265,-101024.216552631,-101005.31269012,-100808.537920101,-100432.486608642
"result.1326",-102643.409124399,-102681.382867975,-102637.27309363,-102458.47397321,-102138.859532293
"result.1327",-102803.047237355,-102902.155079553,-102911.920225841,-102747.812345032,-102382.773404297
"result.1328",-100608.387261768,-100877.312077064,-100959.099017651,-100913.371070368,-100712.378639812
"result.1329",-103429.890619164,-103573.442516737,-103557.157150192,-103449.354522644,-103158.692481683
"result.1330",-103088.140779265,-103261.496261181,-103270.743679383,-103217.201061384,-102944.918859867
"result.1331",-101999.090848367,-101950.82919165,-101801.103930908,-101483.785786369,-100959.649641669
"result.1332",-102393.580617802,-102368.035137056,-102307.008670471,-102133.808461018,-101803.871033009
"result.1333",-102773.806488443,-102759.81852433,-102724.20069523,-102525.012421145,-102103.402954794
"result.1334",-101769.480875795,-101801.533188624,-101843.862535161,-101744.230392299,-101425.780708603
"result.1335",-101717.93136932,-101656.094336483,-101586.577194305,-101370.067225774,-101031.549469983
"result.1336",-101877.156934155,-101928.448060419,-101988.581848799,-101913.242881603,-101657.312604662
"result.1337",-102073.641631249,-102052.81831559,-101990.127771692,-101853.830840573,-101541.90848954
"result.1338",-101794.253149783,-101896.827587873,-101931.843237518,-101826.465609231,-101516.43361651
"result.1339",-102133.73234129,-102314.40056362,-102425.559417369,-102357.571759029,-102159.830406022
"result.1340",-100409.763887797,-100470.208937706,-100508.101970051,-100383.921653844,-100087.021472748
"result.1341",-99522.5236982562,-99791.0543008386,-99977.9451950148,-100002.27590672,-99801.1802507757
"result.1342",-100018.084832425,-100192.00809022,-100206.08696117,-100098.943321512,-99794.6448896636
"result.1343",-98855.4799319817,-99050.2357232893,-99244.3445769374,-99205.4482685163,-99062.9265717704
"result.1344",-99018.2170914879,-99135.7181862312,-99188.8179728448,-99141.5466217597,-98932.7080201746
"result.1345",-98535.2120184766,-98596.3330936455,-98654.4631783531,-98542.752177385,-98289.4625741722
"result.1346",-98094.4270883929,-98173.3097450379,-98223.0768095326,-98159.7992361067,-97903.7652441044
"result.1347",-96336.7549436045,-96388.4413925608,-96514.9688749775,-96460.4248880228,-96270.6372766743
"result.1348",-96009.2335514564,-96048.9952128677,-96073.323778338,-96023.904842597,-95820.1270021621
"result.1349",-95713.1608711463,-95812.1870579761,-95938.5785393681,-95872.5551660825,-95696.1104590983
"result.1350",-95511.6992761827,-95525.5468192655,-95589.1145093823,-95518.2187751477,-95224.5061896987
"result.1351",-94497.6995671511,-94513.0300260065,-94662.1874208675,-94680.8314930721,-94514.7603964671
"result.1352",-93486.2851611348,-93509.2406651507,-93652.973528764,-93684.3656024519,-93545.3854376602
"result.1353",-93684.4783214176,-93673.5686979457,-93702.1870211867,-93572.6848457738,-93283.3340180287
"result.1354",-93783.2498434443,-93799.2007767471,-93912.4717322704,-93861.565516844,-93645.0004390591
"result.1355",-85021.9418294746,-85091.2172798713,-85241.587733041,-85222.4615375769,-85013.9355403856
"result.1356",-93867.9073746442,-93844.726477579,-93928.4852883737,-93846.4676152217,-93525.1089120988
"result.1357",-93860.0269130788,-93860.7858904743,-93981.4158271317,-93947.9938894494,-93681.0186485318
"result.1358",-93916.038021863,-93891.22660702,-93908.0303585327,-93795.6823456094,-93507.2842197042
"result.1359",-93879.2829594595,-93864.7479309522,-93897.9299118921,-93749.093316968,-93445.657062294
"result.1360",-94012.2332272129,-93997.9488367174,-94048.4469410028,-93984.7285012486,-93724.2379361724
"result.1361",-94428.2964082743,-94399.7795498156,-94456.426043027,-94357.0386413755,-94135.8162991905
"result.1362",-93741.8107494509,-93767.7042323584,-93940.5546657018,-93924.0556125549,-93668.9923900383
"result.1363",-94295.6556342913,-94320.8924655477,-94398.35083794,-94315.9350808699,-94073.1629289112
"result.1364",-95160.1149749633,-95140.7945354537,-95163.2103190144,-95038.3598967363,-94763.3352753179
"result.1365",-96623.8587244415,-96722.1490595779,-96783.8461246001,-96706.0153356823,-96445.5261160294
"result.1366",-96512.5611601781,-96569.4386410772,-96684.4245020975,-96647.7158022706,-96471.8134742629
"result.1367",-97986.2156425338,-98109.5700943287,-98198.6628427386,-98179.1807384032,-97945.7629686573
"result.1368",-98905.4168989236,-99021.265286673,-99155.4493339383,-99143.0453357489,-98911.4567961127
"result.1369",-100069.924055285,-100245.173669633,-100364.754397299,-100344.911058304,-100202.291247299
"result.1370",-99985.8693540661,-100081.049134254,-100164.765714353,-100119.294606347,-99906.2988795074
"result.1371",-100906.79915558,-101104.700377765,-101144.650092754,-101073.190136114,-100802.232397653
"result.1372",-100452.021115267,-100693.244920516,-100849.315577455,-100914.898762395,-100789.681042667
"result.1373",-101401.380764915,-101503.012843487,-101561.106613739,-101463.446036007,-101217.126308941
"result.1374",-101693.560635715,-101693.481586016,-101654.463956067,-101453.543757323,-101061.449073542
"result.1375",-102011.138630184,-102104.591828821,-102133.216644943,-102006.549413018,-101655.366596333
"result.1376",-102012.888111875,-101971.176361718,-101921.924335933,-101708.410982541,-101311.047299567
"result.1377",-101431.471901753,-101397.011186599,-101292.005741497,-101054.150622467,-100613.474706875
"result.1378",-102160.00059706,-102191.061142943,-102234.228255745,-102089.660383259,-101796.420190287
"result.1379",-102463.801256729,-102400.59139904,-102295.318974558,-102004.94367164,-101566.399282971
"result.1380",-103530.380797932,-103512.467027969,-103404.169969782,-103133.020272042,-102706.654887991
"result.1381",-101951.440205494,-101912.233623566,-101792.74472224,-101550.488278463,-101150.676143126
"result.1382",-103123.826781992,-103204.519895344,-103235.535478963,-103093.696329507,-102724.870335037
"result.1383",-100058.37545429,-100336.135746858,-100393.797546425,-100317.158554741,-100082.968615105
"result.1384",-103406.114375293,-103675.964221496,-103716.593507073,-103654.439089384,-103357.724820442
"result.1385",-103056.125841137,-103236.696621459,-103330.881158826,-103303.208300145,-103050.27783165
"result.1386",-102378.72544788,-102402.482496278,-102330.27876901,-102127.820393502,-101690.836471426
"result.1387",-102972.172340601,-102922.051880804,-102851.06925914,-102582.304171612,-102165.60217852
"result.1388",-102785.711118143,-102764.412992309,-102727.621495796,-102533.566592289,-102172.17582785
"result.1389",-103089.357850461,-103154.223469928,-103164.997994095,-103024.11869257,-102723.503978022
"result.1390",-102671.967476055,-102735.398292239,-102720.744807437,-102537.670521366,-102181.758713477
"result.1391",-102071.382956639,-102236.681441874,-102269.282675285,-102203.906315959,-101960.29988683
"result.1392",-101685.230120407,-101847.459052575,-101924.878734286,-101912.632919015,-101740.425832576
"result.1393",-101958.216084604,-102014.285171473,-102028.163254776,-101933.196180297,-101673.486527446
"result.1394",-101588.146911412,-101660.924819921,-101724.930486662,-101659.115249573,-101432.37835405
"result.1395",-100812.016186633,-100944.426394046,-101055.909855114,-101026.590939197,-100777.710032976
"result.1396",-100429.88232019,-100594.558121686,-100749.228735109,-100723.735729292,-100568.901460942
"result.1397",-100664.303707895,-100710.49559151,-100771.145783526,-100656.60863056,-100351.423799083
"result.1398",-100198.264692765,-100308.904818729,-100385.919619474,-100344.138654438,-100124.320920212
"result.1399",-98729.3164742765,-98838.0890641739,-98929.5861008067,-98873.9252675533,-98682.8322803389
"result.1400",-97538.2491817716,-97652.5925841019,-97722.5119774364,-97702.0827336669,-97471.4293444989
"result.1401",-97490.7209490818,-97497.6092683726,-97613.2847600735,-97555.4436563644,-97350.3211381285
"result.1402",-96656.3763406943,-96649.4909476657,-96689.5374151811,-96642.8127422155,-96423.3747618998
"result.1403",-95274.152038766,-95279.5561441814,-95300.604206584,-95208.3428523817,-94981.2366208466
"result.1404",-94221.2427955409,-94249.9759146046,-94339.5647808241,-94349.0047598315,-94162.8453861917
"result.1405",-94134.2496149649,-94155.9645018203,-94270.8428584656,-94179.8639779101,-93948.4708889924
"result.1406",-94012.4813262357,-94030.0265929466,-94148.8088605788,-94111.8558698426,-93864.6453621025
"result.1407",-94217.9131774312,-94188.3561687071,-94227.0324483397,-94133.3244823347,-93808.7098598006
"result.1408",-94988.8862615626,-94970.9803487885,-94979.7643547636,-94821.7879531065,-94456.1583670027
"result.1409",-94255.1917956899,-94267.6680103412,-94359.7051048092,-94296.6527996587,-93991.4712729298
"result.1410",-94503.2393718018,-94544.375025688,-94656.8222894817,-94612.1016082308,-94436.5009792283
"result.1411",-95323.4803932106,-95314.4004687848,-95342.245941608,-95224.5164749192,-94932.8609837686
"result.1412",-94904.7220026625,-94908.4612135678,-95010.4692714955,-94957.1631979163,-94697.6139719065
"result.1413",-95693.5153201423,-95645.568162053,-95679.478595867,-95558.2387654394,-95235.5377165977
"result.1414",-96362.4914942895,-96435.8817984292,-96481.6163489723,-96393.0594550671,-96199.878673477
"result.1415",-96440.445809196,-96509.4995700583,-96621.9395974563,-96577.2566148637,-96331.8174525626
"result.1416",-96903.5724581932,-96933.5936310174,-97053.9627253628,-96995.7860125966,-96751.2282967434
"result.1417",-97656.8610885854,-97699.5664083585,-97728.4894470246,-97602.9645733612,-97351.8208755546
"result.1418",-97854.0944841641,-97936.6199061381,-97980.2655049357,-97882.3678921131,-97658.586474798
"result.1419",-98595.4352736579,-98656.1686192824,-98716.5205771726,-98651.3369432271,-98438.8832388407
"result.1420",-99533.6611969323,-99598.532133617,-99678.7308551354,-99672.2506976997,-99470.2234103393
"result.1421",-100341.900990575,-100469.85597155,-100514.872229193,-100450.564294423,-100265.025526177
"result.1422",-101348.179625529,-101540.368033016,-101622.915398344,-101590.323281824,-101382.948235468
"result.1423",-101146.385247868,-101335.436180647,-101468.164511639,-101430.175735495,-101207.959604801
"result.1424",-101679.61186038,-101861.176977625,-101896.186254887,-101888.624561646,-101712.443543308
"result.1425",-100940.94794509,-101047.439472463,-101146.726593968,-101085.118542321,-100850.675579069
"result.1426",-102347.397106525,-102479.863363473,-102565.133587033,-102556.203551781,-102361.515781216
"result.1427",-102877.596026046,-102953.071652946,-102988.142865821,-102941.46834602,-102627.682372789
"result.1428",-102786.888335574,-102790.616217097,-102817.415230948,-102720.349963745,-102448.578075253
"result.1429",-102133.269913222,-102173.790455466,-102200.109451914,-102044.818515184,-101686.454492879
"result.1430",-102569.418227568,-102587.518331121,-102582.034118373,-102448.089193124,-102089.882250285
"result.1431",-102615.407888747,-102690.159345845,-102709.637637048,-102565.268342487,-102225.962693407
"result.1432",-102974.46969475,-103007.673800183,-103032.906350416,-102927.09619415,-102664.026444456
"result.1433",-103114.294968735,-103125.420979495,-103111.355537192,-102885.73730106,-102503.449798732
"result.1434",-103786.12271514,-103740.195019252,-103649.093730608,-103438.18429473,-103066.547389729
"result.1435",-103841.548320169,-103968.561633348,-104015.085697802,-103968.242814383,-103700.985445637
"result.1436",-101241.722584795,-101488.428412044,-101531.753973932,-101451.272398488,-101231.94724986
"result.1437",-102092.293726745,-102287.403060791,-102301.197709231,-102197.908961585,-101912.71417323
"result.1438",-104633.943902348,-104735.598535636,-104727.677572993,-104570.408511431,-104234.404836993
"result.1439",-103358.346032301,-103265.580390251,-103138.220024848,-102930.308925742,-102510.712416246
"result.1440",-103878.290858864,-103870.740076668,-103791.914160499,-103596.688276131,-103230.445175229
"result.1441",-102938.839958529,-103009.896658824,-103023.323159227,-102855.184626657,-102545.329312658
"result.1442",-102473.956987887,-102427.450050105,-102330.436540922,-102115.615821463,-101754.486931346
"result.1443",-102859.987246277,-102944.849597644,-103013.174580523,-102941.417735521,-102715.209299023
"result.1444",-101407.230116018,-101512.968092476,-101571.418209187,-101511.660036112,-101282.369004472
"result.1445",-101625.740927404,-101707.608805923,-101797.348631464,-101698.566765619,-101393.314581147
"result.1446",-101299.707959954,-101386.946921446,-101446.799418202,-101349.183438396,-101053.770102825
"result.1447",-101678.501340448,-101872.975522442,-102014.682539232,-102002.675632394,-101816.635989742
"result.1448",-99819.84700222,-100008.42797034,-100117.233063344,-100068.096926234,-99885.7938632415
"result.1449",-99888.2260189843,-100041.394904738,-100127.32917947,-100056.996169071,-99843.0241086734
"result.1450",-98983.1093328658,-98986.2239294427,-99033.5305902326,-98977.6542720865,-98724.4075718847
"result.1451",-98278.095557671,-98306.7983435481,-98341.7128598925,-98212.1358284931,-97940.3343967504
"result.1452",-97477.4465063865,-97502.7708938578,-97531.2044863361,-97420.0656152478,-97095.9628683764
"result.1453",-96746.4506371222,-96825.2834940443,-96928.9400021764,-96840.7103567578,-96559.5790634669
"result.1454",-95812.1890791886,-95848.7529971862,-95939.491744998,-95882.2182352986,-95657.3119443901
"result.1455",-96006.0177778292,-95988.2414438104,-96039.9468345907,-95939.4726276423,-95654.2357950555
"result.1456",-95289.8436242281,-95346.1984086518,-95458.2906220362,-95437.0026936112,-95251.8277149911
"result.1457",-95293.5519216206,-95288.507507261,-95352.933178555,-95324.1033750988,-95118.420624148
"result.1458",-95894.3261428091,-95842.0728583058,-95873.8278284349,-95798.2681561384,-95532.904972636
"result.1459",-95257.2634753582,-95262.8223884081,-95289.6518869889,-95161.3843693898,-94868.7060269617
"result.1460",-95195.0515225465,-95211.723523365,-95334.1707291197,-95282.017037013,-94997.649099512
"result.1461",-95157.6702379083,-95220.5170934093,-95367.3415583134,-95380.8740065666,-95220.8443059409
"result.1462",-86309.7444368625,-86377.8381712403,-86559.2010491225,-86584.8340476494,-86401.299954271
"result.1463",-95310.4783024785,-95263.9891455789,-95325.2932224658,-95245.0720344421,-94942.5670181725
"result.1464",-95697.9083758871,-95711.8249016866,-95832.0172471846,-95812.660619058,-95593.8559065926
"result.1465",-95272.4894886472,-95335.4139437348,-95456.3676688147,-95375.7723887685,-95103.715316505
"result.1466",-95557.4739851511,-95568.6556681376,-95658.6338269711,-95581.6872210337,-95355.6292683424
"result.1467",-95753.6985050969,-95748.9828285707,-95800.7355176811,-95690.7866667154,-95409.9228489215
"result.1468",-95713.4598910001,-95783.2919271679,-95881.1791551101,-95793.8000883199,-95553.3298424105
"result.1469",-96613.3363182641,-96589.3931489386,-96581.1767931786,-96473.6441845949,-96262.7062701836
"result.1470",-97119.0009407356,-97174.5100806216,-97230.0442119304,-97162.2429819116,-96906.5252630981
"result.1471",-97666.292000548,-97728.6177084524,-97830.4049819881,-97816.730058079,-97598.7088522139
"result.1472",-98672.0889580328,-98760.4002990398,-98764.0859749383,-98612.2578778448,-98303.6657974474
"result.1473",-99113.6397872691,-99183.5940452995,-99236.5787139723,-99128.8631398347,-98857.9002008696
"result.1474",-99035.4400800251,-99112.4737423322,-99214.5411542099,-99163.3852392508,-98914.6537815555
"result.1475",-101395.183956489,-101471.575995184,-101573.753149528,-101543.902046062,-101313.8637141
"result.1476",-102087.58551448,-102271.932689694,-102380.410874775,-102333.533037468,-102115.681019405
"result.1477",-101763.005353123,-101871.330975731,-101938.951359656,-101899.501104717,-101669.856171693
"result.1478",-102293.96819213,-102399.485569891,-102481.405245769,-102403.209252304,-102182.696051666
"result.1479",-102769.612156456,-102866.111415711,-102914.565677443,-102851.152513597,-102608.397995865
"result.1480",-103164.614648257,-103339.41094969,-103420.142052463,-103360.984740084,-103109.020835229
"result.1481",-103558.697574257,-103624.038185071,-103636.894872927,-103534.827739557,-103247.628445152
"result.1482",-103230.020494467,-103334.977820812,-103389.739295866,-103309.617114069,-103026.291890364
"result.1483",-103189.002691731,-103233.753504309,-103213.876398591,-103056.707403019,-102724.949679975
"result.1484",-102981.804237437,-103003.338565637,-102962.327223668,-102781.872966836,-102425.294128924
"result.1485",-104206.482276202,-104253.408091655,-104235.70594767,-104079.080240067,-103736.977436346
"result.1486",-103225.129740949,-103211.508999128,-103127.93796013,-102947.609869082,-102637.173588325
"result.1487",-104475.444873832,-104488.585820875,-104486.673801285,-104331.440049762,-103977.304136026
"result.1488",-104507.581728462,-104777.099470903,-104863.093571944,-104856.274513861,-104663.3327468
"result.1489",-101163.476084444,-101530.771775201,-101599.00738489,-101613.762416397,-101452.827076565
"result.1490",-102658.354545388,-102994.625088684,-103024.501827978,-102948.949646512,-102680.272796394
"result.1491",-105088.668340914,-105264.017325689,-105353.157444833,-105277.933025941,-105011.098883406
"result.1492",-105380.356097071,-105405.781507634,-105384.462401243,-105172.738257845,-104702.025227735
"result.1493",-104070.822540136,-104108.751906278,-104109.766344622,-103973.733781641,-103693.605189563
"result.1494",-103804.182041718,-103845.030893317,-103859.680401366,-103759.683827416,-103501.0414031
"result.1495",-103467.208559523,-103509.850866534,-103502.240973033,-103359.016426768,-103027.246006829
"result.1496",-103507.31930919,-103645.065543538,-103643.61243254,-103587.219433287,-103349.699215125
"result.1497",-102849.099688839,-102895.622836976,-102918.902941362,-102787.313533819,-102463.70886879
